potentialBGC	protein_ids	Gene cluster gene accessions
128	lcl|NC_050101.1_cds_NP_001150234.2_36269_lcl|NC_050101.1_cds_NP_001150234.2_36269_1;lcl|NC_050101.1_cds_NP_001369765.1_36270_lcl|NC_050101.1_cds_NP_001369765.1_36270_1;lcl|NC_050101.1_cds_NP_001105830.1_36271_lcl|NC_050101.1_cds_NP_001105830.1_36271_1;lcl|NC_050101.1_cds_XP_008649236.1_36272_lcl|NC_050101.1_cds_XP_008649236.1_36272_1;lcl|NC_050101.1_cds_NP_001147212.1_36273_lcl|NC_050101.1_cds_NP_001147212.1_36273_1	NP_001105830.1;NP_001147212.1;NP_001150234.2;NP_001369765.1;XP_008649236.1
129	lcl|NC_050101.1_cds_NP_001144818.2_36356_lcl|NC_050101.1_cds_NP_001144818.2_36356_1;lcl|NC_050101.1_cds_XP_035815402.1_36357_lcl|NC_050101.1_cds_XP_035815402.1_36357_1;lcl|NC_050101.1_cds_NP_001348352.1_36358_lcl|NC_050101.1_cds_NP_001348352.1_36358_2	NP_001144818.2;NP_001348352.1;XP_035815402.1
130	lcl|NC_050101.1_cds_NP_001141058.1_36823_lcl|NC_050101.1_cds_NP_001141058.1_36823_1;lcl|NC_050101.1_cds_XP_008650580.2_36825_lcl|NC_050101.1_cds_XP_008650580.2_36825_1;lcl|NC_050101.1_cds_XP_008649430.3_36826_lcl|NC_050101.1_cds_XP_008649430.3_36826_1	NP_001141058.1;XP_008649430.3;XP_008650580.2
131	lcl|NC_050101.1_cds_XP_008649594.1_37247_lcl|NC_050101.1_cds_XP_008649594.1_37247_1;lcl|NC_050101.1_cds_NP_001143398.2_37249_lcl|NC_050101.1_cds_NP_001143398.2_37249_1;lcl|NC_050101.1_cds_XP_020395831.1_37250_lcl|NC_050101.1_cds_XP_020395831.1_37250_1;lcl|NC_050101.1_cds_XP_008650623.1_37251_lcl|NC_050101.1_cds_XP_008650623.1_37251_1	NP_001143398.2;XP_008649594.1;XP_008650623.1;XP_020395831.1
132	lcl|NC_050101.1_cds_XP_008649799.1_37855_lcl|NC_050101.1_cds_XP_008649799.1_37855_1;lcl|NC_050101.1_cds_NP_001152029.2_37856_lcl|NC_050101.1_cds_NP_001152029.2_37856_1;lcl|NC_050101.1_cds_NP_001170576.1_37858_lcl|NC_050101.1_cds_NP_001170576.1_37858_1	NP_001152029.2;NP_001170576.1;XP_008649799.1
133	lcl|NC_050101.1_cds_NP_001345686.1_37901_lcl|NC_050101.1_cds_NP_001345686.1_37901_1;lcl|NC_050101.1_cds_XP_020395193.1_37902_lcl|NC_050101.1_cds_XP_020395193.1_37902_1;lcl|NC_050101.1_cds_NP_001146710.1_37903_lcl|NC_050101.1_cds_NP_001146710.1_37903_1	NP_001146710.1;NP_001345686.1;XP_020395193.1
134	lcl|NC_050101.1_cds_XP_008649831.1_37970_lcl|NC_050101.1_cds_XP_008649831.1_37970_1;lcl|NC_050101.1_cds_NP_001131220.1_37971_lcl|NC_050101.1_cds_NP_001131220.1_37971_1;lcl|NC_050101.1_cds_NP_001170271.1_37972_lcl|NC_050101.1_cds_NP_001170271.1_37972_1	NP_001131220.1;NP_001170271.1;XP_008649831.1
135	lcl|NC_050101.1_cds_NP_001145893.1_38060_lcl|NC_050101.1_cds_NP_001145893.1_38060_1;lcl|NC_050101.1_cds_NP_001359427.1_38061_lcl|NC_050101.1_cds_NP_001359427.1_38061_1;lcl|NC_050101.1_cds_XP_008649863.1_38062_lcl|NC_050101.1_cds_XP_008649863.1_38062_1	NP_001145893.1;NP_001359427.1;XP_008649863.1
136	lcl|NC_050101.1_cds_NP_001148593.1_38085_lcl|NC_050101.1_cds_NP_001148593.1_38085_1;lcl|NC_050101.1_cds_NP_001140810.1_38086_lcl|NC_050101.1_cds_NP_001140810.1_38086_1;lcl|NC_050101.1_cds_XP_008649874.1_38087_lcl|NC_050101.1_cds_XP_008649874.1_38087_1;lcl|NC_050101.1_cds_XP_008649876.1_38088_lcl|NC_050101.1_cds_XP_008649876.1_38088_1;lcl|NC_050101.1_cds_XP_008649878.1_38091_lcl|NC_050101.1_cds_XP_008649878.1_38091_6	NP_001140810.1;NP_001148593.1;XP_008649874.1;XP_008649876.1;XP_008649878.1
137	lcl|NC_050101.1_cds_XP_008647600.2_38585_lcl|NC_050101.1_cds_XP_008647600.2_38585_1;lcl|NC_050101.1_cds_NP_001142158.2_38586_lcl|NC_050101.1_cds_NP_001142158.2_38586_1;lcl|NC_050101.1_cds_NP_001168833.1_38587_lcl|NC_050101.1_cds_NP_001168833.1_38587_1;lcl|NC_050101.1_cds_NP_001361216.1_38589_lcl|NC_050101.1_cds_NP_001361216.1_38589_1	NP_001142158.2;NP_001168833.1;NP_001361216.1;XP_008647600.2
138	lcl|NC_050102.1_cds_NP_001354946.1_39966_lcl|NC_050102.1_cds_NP_001354946.1_39966_1;lcl|NC_050102.1_cds_XP_008651410.1_39967_lcl|NC_050102.1_cds_XP_008651410.1_39967_1;lcl|NC_050102.1_cds_XP_008653727.2_39968_lcl|NC_050102.1_cds_XP_008653727.2_39968_1	NP_001354946.1;XP_008651410.1;XP_008653727.2
139	lcl|NC_050102.1_cds_XP_008653773.2_40258_lcl|NC_050102.1_cds_XP_008653773.2_40258_1;lcl|NC_050102.1_cds_NP_001136855.1_40259_lcl|NC_050102.1_cds_NP_001136855.1_40259_1;lcl|NC_050102.1_cds_XP_008650990.1_40260_lcl|NC_050102.1_cds_XP_008650990.1_40260_1	NP_001136855.1;XP_008650990.1;XP_008653773.2
140	lcl|NC_050102.1_cds_XP_008652582.1_40591_lcl|NC_050102.1_cds_XP_008652582.1_40591_1;lcl|NC_050102.1_cds_NP_001148578.2_40592_lcl|NC_050102.1_cds_NP_001148578.2_40592_1;lcl|NC_050102.1_cds_NP_001130866.1_40595_lcl|NC_050102.1_cds_NP_001130866.1_40595_1;lcl|NC_050102.1_cds_XP_008652581.1_40596_lcl|NC_050102.1_cds_XP_008652581.1_40596_1	NP_001130866.1;NP_001148578.2;XP_008652581.1;XP_008652582.1
141	lcl|NC_050102.1_cds_NP_001170595.1_40622_lcl|NC_050102.1_cds_NP_001170595.1_40622_1;lcl|NC_050102.1_cds_XP_008652590.1_40623_lcl|NC_050102.1_cds_XP_008652590.1_40623_1;lcl|NC_050102.1_cds_XP_008652591.1_40624_lcl|NC_050102.1_cds_XP_008652591.1_40624_1	NP_001170595.1;XP_008652590.1;XP_008652591.1
142	lcl|NC_050102.1_cds_XP_008652637.1_40748_lcl|NC_050102.1_cds_XP_008652637.1_40748_1;lcl|NC_050102.1_cds_NP_001132300.1_40749_lcl|NC_050102.1_cds_NP_001132300.1_40749_1;lcl|NC_050102.1_cds_XP_020396735.1_40750_lcl|NC_050102.1_cds_XP_020396735.1_40750_1;lcl|NC_050102.1_cds_XP_020396974.1_40751_lcl|NC_050102.1_cds_XP_020396974.1_40751_1	NP_001132300.1;XP_008652637.1;XP_020396735.1;XP_020396974.1
143	lcl|NC_050102.1_cds_NP_001150769.1_40771_lcl|NC_050102.1_cds_NP_001150769.1_40771_1;lcl|NC_050102.1_cds_XP_008652644.2_40772_lcl|NC_050102.1_cds_XP_008652644.2_40772_1;lcl|NC_050102.1_cds_XP_008652645.2_40773_lcl|NC_050102.1_cds_XP_008652645.2_40773_1	NP_001150769.1;XP_008652644.2;XP_008652645.2
144	lcl|NC_050102.1_cds_NP_001141493.1_41199_lcl|NC_050102.1_cds_NP_001141493.1_41199_1;lcl|NC_050102.1_cds_NP_001313391.1_41200_lcl|NC_050102.1_cds_NP_001313391.1_41200_1;lcl|NC_050102.1_cds_NP_001168067.1_41201_lcl|NC_050102.1_cds_NP_001168067.1_41201_1	NP_001141493.1;NP_001168067.1;NP_001313391.1
145	lcl|NC_050102.1_cds_NP_001152298.2_41209_lcl|NC_050102.1_cds_NP_001152298.2_41209_1;lcl|NC_050102.1_cds_NP_001140223.1_41210_lcl|NC_050102.1_cds_NP_001140223.1_41210_1;lcl|NC_050102.1_cds_NP_001148840.2_41211_lcl|NC_050102.1_cds_NP_001148840.2_41211_1;lcl|NC_050102.1_cds_NP_001146161.1_41212_lcl|NC_050102.1_cds_NP_001146161.1_41212_1;lcl|NC_050102.1_cds_NP_001151232.2_41213_lcl|NC_050102.1_cds_NP_001151232.2_41213_1	NP_001140223.1;NP_001146161.1;NP_001148840.2;NP_001151232.2;NP_001152298.2
146	lcl|NC_050102.1_cds_NP_001144975.1_41348_lcl|NC_050102.1_cds_NP_001144975.1_41348_1;lcl|NC_050102.1_cds_XP_008652843.1_41351_lcl|NC_050102.1_cds_XP_008652843.1_41351_1;lcl|NC_050102.1_cds_NP_001354950.1_41355_lcl|NC_050102.1_cds_NP_001354950.1_41355_1	NP_001144975.1;NP_001354950.1;XP_008652843.1
147	lcl|NC_050102.1_cds_NP_001150558.1_41457_lcl|NC_050102.1_cds_NP_001150558.1_41457_1;lcl|NC_050102.1_cds_XP_008651445.1_41458_lcl|NC_050102.1_cds_XP_008651445.1_41458_1;lcl|NC_050102.1_cds_NP_001148612.1_41459_lcl|NC_050102.1_cds_NP_001148612.1_41459_1;lcl|NC_050102.1_cds_XP_008652870.1_41460_lcl|NC_050102.1_cds_XP_008652870.1_41460_1	NP_001148612.1;NP_001150558.1;XP_008651445.1;XP_008652870.1
148	lcl|NC_050102.1_cds_XP_008651405.1_41644_lcl|NC_050102.1_cds_XP_008651405.1_41644_1;lcl|NC_050102.1_cds_XP_008651403.1_41645_lcl|NC_050102.1_cds_XP_008651403.1_41645_1;lcl|NC_050102.1_cds_XP_020396090.1_41646_lcl|NC_050102.1_cds_XP_020396090.1_41646_1	XP_008651403.1;XP_008651405.1;XP_020396090.1
149	lcl|NC_050102.1_cds_XP_008653003.1_41844_lcl|NC_050102.1_cds_XP_008653003.1_41844_1;lcl|NC_050102.1_cds_XP_020396924.1_41845_lcl|NC_050102.1_cds_XP_020396924.1_41845_1;lcl|NC_050102.1_cds_NP_001147611.2_41846_lcl|NC_050102.1_cds_NP_001147611.2_41846_1	NP_001147611.2;XP_008653003.1;XP_020396924.1
150	lcl|NC_050102.1_cds_XP_020396943.1_41907_lcl|NC_050102.1_cds_XP_020396943.1_41907_1;lcl|NC_050102.1_cds_XP_035817143.1_41908_lcl|NC_050102.1_cds_XP_035817143.1_41908_1;lcl|NC_050102.1_cds_XP_008653022.1_41909_lcl|NC_050102.1_cds_XP_008653022.1_41909_1	XP_008653022.1;XP_020396943.1;XP_035817143.1
151	lcl|NC_050102.1_cds_XP_035816989.1_42187_lcl|NC_050102.1_cds_XP_035816989.1_42187_1;lcl|NC_050102.1_cds_XP_008653125.1_42188_lcl|NC_050102.1_cds_XP_008653125.1_42188_1;lcl|NC_050102.1_cds_NP_001148465.2_42189_lcl|NC_050102.1_cds_NP_001148465.2_42189_1;lcl|NC_050102.1_cds_NP_001354754.1_42190_lcl|NC_050102.1_cds_NP_001354754.1_42190_1	NP_001148465.2;NP_001354754.1;XP_008653125.1;XP_035816989.1
152	lcl|NC_050102.1_cds_NP_001130320.1_42555_lcl|NC_050102.1_cds_NP_001130320.1_42555_1;lcl|NC_050102.1_cds_NP_001336883.1_42556_lcl|NC_050102.1_cds_NP_001336883.1_42556_1;lcl|NC_050102.1_cds_XP_020396891.1_42557_lcl|NC_050102.1_cds_XP_020396891.1_42557_1;lcl|NC_050102.1_cds_NP_001352438.1_42558_lcl|NC_050102.1_cds_NP_001352438.1_42558_2	NP_001130320.1;NP_001336883.1;NP_001352438.1;XP_020396891.1
153	lcl|NC_050102.1_cds_XP_008653276.1_42651_lcl|NC_050102.1_cds_XP_008653276.1_42651_1;lcl|NC_050102.1_cds_NP_001358636.1_42652_lcl|NC_050102.1_cds_NP_001358636.1_42652_2;lcl|NC_050102.1_cds_NP_001105356.1_42653_lcl|NC_050102.1_cds_NP_001105356.1_42653_1;lcl|NC_050102.1_cds_NP_001168207.1_42654_lcl|NC_050102.1_cds_NP_001168207.1_42654_1	NP_001105356.1;NP_001168207.1;NP_001358636.1;XP_008653276.1
154	lcl|NC_050102.1_cds_XP_008653329.1_42831_lcl|NC_050102.1_cds_XP_008653329.1_42831_1;lcl|NC_050102.1_cds_XP_008653330.1_42832_lcl|NC_050102.1_cds_XP_008653330.1_42832_1;lcl|NC_050102.1_cds_XP_020396652.1_42833_lcl|NC_050102.1_cds_XP_020396652.1_42833_1	XP_008653329.1;XP_008653330.1;XP_020396652.1
155	lcl|NC_050102.1_cds_XP_008653411.1_43182_lcl|NC_050102.1_cds_XP_008653411.1_43182_1;lcl|NC_050102.1_cds_XP_008653412.1_43183_lcl|NC_050102.1_cds_XP_008653412.1_43183_1;lcl|NC_050102.1_cds_XP_008654170.1_43184_lcl|NC_050102.1_cds_XP_008654170.1_43184_1	XP_008653411.1;XP_008653412.1;XP_008654170.1
156	lcl|NC_050103.1_cds_NP_001151420.1_43809_lcl|NC_050103.1_cds_NP_001151420.1_43809_1;lcl|NC_050103.1_cds_NP_001345454.1_43811_lcl|NC_050103.1_cds_NP_001345454.1_43811_1;lcl|NC_050103.1_cds_XP_035817474.1_43812_lcl|NC_050103.1_cds_XP_035817474.1_43812_1	NP_001151420.1;NP_001345454.1;XP_035817474.1
157	lcl|NC_050103.1_cds_NP_001183931.1_43909_lcl|NC_050103.1_cds_NP_001183931.1_43909_1;lcl|NC_050103.1_cds_NP_001146190.1_43910_lcl|NC_050103.1_cds_NP_001146190.1_43910_1;lcl|NC_050103.1_cds_XP_020397665.1_43911_lcl|NC_050103.1_cds_XP_020397665.1_43911_1	NP_001146190.1;NP_001183931.1;XP_020397665.1
158	lcl|NC_050103.1_cds_XP_035817488.1_44027_lcl|NC_050103.1_cds_XP_035817488.1_44027_1;lcl|NC_050103.1_cds_XP_008655568.1_44028_lcl|NC_050103.1_cds_XP_008655568.1_44028_1;lcl|NC_050103.1_cds_XP_020399014.1_44031_lcl|NC_050103.1_cds_XP_020399014.1_44031_1	XP_008655568.1;XP_020399014.1;XP_035817488.1
159	lcl|NC_050103.1_cds_XP_008655574.1_44041_lcl|NC_050103.1_cds_XP_008655574.1_44041_1;lcl|NC_050103.1_cds_XP_020398127.1_44042_lcl|NC_050103.1_cds_XP_020398127.1_44042_2;lcl|NC_050103.1_cds_NP_001345606.1_44043_lcl|NC_050103.1_cds_NP_001345606.1_44043_1	NP_001345606.1;XP_008655574.1;XP_020398127.1
160	lcl|NC_050103.1_cds_XP_008655614.1_44144_lcl|NC_050103.1_cds_XP_008655614.1_44144_1;lcl|NC_050103.1_cds_NP_001149233.2_44145_lcl|NC_050103.1_cds_NP_001149233.2_44145_1;lcl|NC_050103.1_cds_XP_008655615.1_44146_lcl|NC_050103.1_cds_XP_008655615.1_44146_1	NP_001149233.2;XP_008655614.1;XP_008655615.1
161	lcl|NC_050103.1_cds_NP_001148081.2_44225_lcl|NC_050103.1_cds_NP_001148081.2_44225_1;lcl|NC_050103.1_cds_XP_008655646.1_44226_lcl|NC_050103.1_cds_XP_008655646.1_44226_1;lcl|NC_050103.1_cds_XP_020398493.1_44228_lcl|NC_050103.1_cds_XP_020398493.1_44228_1	NP_001148081.2;XP_008655646.1;XP_020398493.1
162	lcl|NC_050103.1_cds_NP_001140705.2_44343_lcl|NC_050103.1_cds_NP_001140705.2_44343_1;lcl|NC_050103.1_cds_XP_008657343.1_44344_lcl|NC_050103.1_cds_XP_008657343.1_44344_1;lcl|NC_050103.1_cds_XP_020398131.1_44345_lcl|NC_050103.1_cds_XP_020398131.1_44345_1	NP_001140705.2;XP_008657343.1;XP_020398131.1
163	lcl|NC_050103.1_cds_XP_020397995.1_44455_lcl|NC_050103.1_cds_XP_020397995.1_44455_1;lcl|NC_050103.1_cds_NP_001185958.1_44456_lcl|NC_050103.1_cds_NP_001185958.1_44456_1;lcl|NC_050103.1_cds_XP_020398135.2_44457_lcl|NC_050103.1_cds_XP_020398135.2_44457_1	NP_001185958.1;XP_020397995.1;XP_020398135.2
164	lcl|NC_050103.1_cds_NP_001151125.1_44681_lcl|NC_050103.1_cds_NP_001151125.1_44681_1;lcl|NC_050103.1_cds_XP_008657404.2_44684_lcl|NC_050103.1_cds_XP_008657404.2_44684_1;lcl|NC_050103.1_cds_XP_008655844.1_44685_lcl|NC_050103.1_cds_XP_008655844.1_44685_1	NP_001151125.1;XP_008655844.1;XP_008657404.2
165	lcl|NC_050103.1_cds_XP_008655978.1_44918_lcl|NC_050103.1_cds_XP_008655978.1_44918_1;lcl|NC_050103.1_cds_XP_008655980.1_44920_lcl|NC_050103.1_cds_XP_008655980.1_44920_1;lcl|NC_050103.1_cds_NP_001169613.1_44921_lcl|NC_050103.1_cds_NP_001169613.1_44921_1	NP_001169613.1;XP_008655978.1;XP_008655980.1
166	lcl|NC_050103.1_cds_NP_001151764.1_44963_lcl|NC_050103.1_cds_NP_001151764.1_44963_1;lcl|NC_050103.1_cds_NP_001105039.1_44964_lcl|NC_050103.1_cds_NP_001105039.1_44964_1;lcl|NC_050103.1_cds_XP_008657485.1_44965_lcl|NC_050103.1_cds_XP_008657485.1_44965_1	NP_001105039.1;NP_001151764.1;XP_008657485.1
167	lcl|NC_050103.1_cds_NP_001130522.2_45164_lcl|NC_050103.1_cds_NP_001130522.2_45164_1;lcl|NC_050103.1_cds_XP_020398405.1_45165_lcl|NC_050103.1_cds_XP_020398405.1_45165_1;lcl|NC_050103.1_cds_NP_001143190.2_45166_lcl|NC_050103.1_cds_NP_001143190.2_45166_1	NP_001130522.2;NP_001143190.2;XP_020398405.1
168	lcl|NC_050103.1_cds_NP_001144434.1_45172_lcl|NC_050103.1_cds_NP_001144434.1_45172_1;lcl|NC_050103.1_cds_XP_008656051.1_45173_lcl|NC_050103.1_cds_XP_008656051.1_45173_1;lcl|NC_050103.1_cds_XP_008657516.2_45174_lcl|NC_050103.1_cds_XP_008657516.2_45174_1	NP_001144434.1;XP_008656051.1;XP_008657516.2
169	lcl|NC_050103.1_cds_NP_001151897.1_45205_lcl|NC_050103.1_cds_NP_001151897.1_45205_1;lcl|NC_050103.1_cds_NP_001168573.1_45206_lcl|NC_050103.1_cds_NP_001168573.1_45206_1;lcl|NC_050103.1_cds_XP_020397674.1_45208_lcl|NC_050103.1_cds_XP_020397674.1_45208_1;lcl|NC_050103.1_cds_NP_001146745.1_45209_lcl|NC_050103.1_cds_NP_001146745.1_45209_1;lcl|NC_050103.1_cds_NP_001141617.1_45210_lcl|NC_050103.1_cds_NP_001141617.1_45210_1	NP_001141617.1;NP_001146745.1;NP_001151897.1;NP_001168573.1;XP_020397674.1
170	lcl|NC_050103.1_cds_NP_001170694.2_45494_lcl|NC_050103.1_cds_NP_001170694.2_45494_1;lcl|NC_050103.1_cds_NP_001148807.1_45495_lcl|NC_050103.1_cds_NP_001148807.1_45495_1;lcl|NC_050103.1_cds_XP_020398934.1_45497_lcl|NC_050103.1_cds_XP_020398934.1_45497_1	NP_001148807.1;NP_001170694.2;XP_020398934.1
171	lcl|NC_050103.1_cds_XP_020398022.1_45596_lcl|NC_050103.1_cds_XP_020398022.1_45596_1;lcl|NC_050103.1_cds_XP_020398025.1_45599_lcl|NC_050103.1_cds_XP_020398025.1_45599_1;lcl|NC_050103.1_cds_XP_008656234.2_45600_lcl|NC_050103.1_cds_XP_008656234.2_45600_1;lcl|NC_050103.1_cds_XP_020398024.1_45601_lcl|NC_050103.1_cds_XP_020398024.1_45601_1;lcl|NC_050103.1_cds_XP_020398899.1_45602_lcl|NC_050103.1_cds_XP_020398899.1_45602_1	XP_008656234.2;XP_020398022.1;XP_020398024.1;XP_020398025.1;XP_020398899.1
172	lcl|NC_050103.1_cds_XP_008656229.2_45607_lcl|NC_050103.1_cds_XP_008656229.2_45607_1;lcl|NC_050103.1_cds_NP_001148061.1_45608_lcl|NC_050103.1_cds_NP_001148061.1_45608_1;lcl|NC_050103.1_cds_XP_008656232.1_45609_lcl|NC_050103.1_cds_XP_008656232.1_45609_1;lcl|NC_050103.1_cds_XP_008656233.1_45610_lcl|NC_050103.1_cds_XP_008656233.1_45610_1;lcl|NC_050103.1_cds_XP_020398911.1_45611_lcl|NC_050103.1_cds_XP_020398911.1_45611_1	NP_001148061.1;XP_008656229.2;XP_008656232.1;XP_008656233.1;XP_020398911.1
173	lcl|NC_050103.1_cds_XP_008656256.3_45672_lcl|NC_050103.1_cds_XP_008656256.3_45672_1;lcl|NC_050103.1_cds_NP_001168010.1_45673_lcl|NC_050103.1_cds_NP_001168010.1_45673_1;lcl|NC_050103.1_cds_XP_023156555.1_45674_lcl|NC_050103.1_cds_XP_023156555.1_45674_1	NP_001168010.1;XP_008656256.3;XP_023156555.1
174	lcl|NC_050103.1_cds_NP_001147956.2_45794_lcl|NC_050103.1_cds_NP_001147956.2_45794_1;lcl|NC_050103.1_cds_XP_008654464.1_45795_lcl|NC_050103.1_cds_XP_008654464.1_45795_1;lcl|NC_050103.1_cds_NP_001136607.1_45796_lcl|NC_050103.1_cds_NP_001136607.1_45796_2	NP_001136607.1;NP_001147956.2;XP_008654464.1
175	lcl|NC_050103.1_cds_NP_001168588.1_46490_lcl|NC_050103.1_cds_NP_001168588.1_46490_2;lcl|NC_050103.1_cds_XP_008656529.1_46491_lcl|NC_050103.1_cds_XP_008656529.1_46491_1;lcl|NC_050103.1_cds_NP_001147967.2_46492_lcl|NC_050103.1_cds_NP_001147967.2_46492_1;lcl|NC_050103.1_cds_XP_035817705.1_46493_lcl|NC_050103.1_cds_XP_035817705.1_46493_1	NP_001147967.2;NP_001168588.1;XP_008656529.1;XP_035817705.1
176	lcl|NC_050103.1_cds_NP_001144629.1_46502_lcl|NC_050103.1_cds_NP_001144629.1_46502_1;lcl|NC_050103.1_cds_NP_001140833.1_46503_lcl|NC_050103.1_cds_NP_001140833.1_46503_1;lcl|NC_050103.1_cds_XP_008656534.1_46504_lcl|NC_050103.1_cds_XP_008656534.1_46504_1	NP_001140833.1;NP_001144629.1;XP_008656534.1
177	lcl|NC_050103.1_cds_XP_020398985.1_46902_lcl|NC_050103.1_cds_XP_020398985.1_46902_1;lcl|NC_050103.1_cds_XP_008654916.1_46903_lcl|NC_050103.1_cds_XP_008654916.1_46903_1;lcl|NC_050103.1_cds_NP_001346388.1_46904_lcl|NC_050103.1_cds_NP_001346388.1_46904_1	NP_001346388.1;XP_008654916.1;XP_020398985.1
178	lcl|NC_050103.1_cds_NP_001131501.1_46919_lcl|NC_050103.1_cds_NP_001131501.1_46919_1;lcl|NC_050103.1_cds_NP_001358880.1_46920_lcl|NC_050103.1_cds_NP_001358880.1_46920_1;lcl|NC_050103.1_cds_NP_001132296.1_46921_lcl|NC_050103.1_cds_NP_001132296.1_46921_1;lcl|NC_050103.1_cds_XP_008656650.1_46922_lcl|NC_050103.1_cds_XP_008656650.1_46922_1;lcl|NC_050103.1_cds_NP_001348207.1_46923_lcl|NC_050103.1_cds_NP_001348207.1_46923_1	NP_001131501.1;NP_001132296.1;NP_001348207.1;NP_001358880.1;XP_008656650.1
179	lcl|NC_050103.1_cds_XP_008657836.1_47269_lcl|NC_050103.1_cds_XP_008657836.1_47269_1;lcl|NC_050103.1_cds_NP_001308341.1_47270_lcl|NC_050103.1_cds_NP_001308341.1_47270_1;lcl|NC_050103.1_cds_XP_008656783.1_47271_lcl|NC_050103.1_cds_XP_008656783.1_47271_1	NP_001308341.1;XP_008656783.1;XP_008657836.1
180	lcl|NC_050103.1_cds_XP_020397518.1_47301_lcl|NC_050103.1_cds_XP_020397518.1_47301_1;lcl|NC_050103.1_cds_XP_035817208.1_47302_lcl|NC_050103.1_cds_XP_035817208.1_47302_1;lcl|NC_050103.1_cds_NP_001148862.1_47304_lcl|NC_050103.1_cds_NP_001148862.1_47304_1	NP_001148862.1;XP_020397518.1;XP_035817208.1
181	lcl|NC_050103.1_cds_XP_008656826.1_47385_lcl|NC_050103.1_cds_XP_008656826.1_47385_1;lcl|NC_050103.1_cds_XP_008656827.1_47386_lcl|NC_050103.1_cds_XP_008656827.1_47386_1;lcl|NC_050103.1_cds_XP_008656828.1_47387_lcl|NC_050103.1_cds_XP_008656828.1_47387_1	XP_008656826.1;XP_008656827.1;XP_008656828.1
182	lcl|NC_050103.1_cds_NP_001339225.1_47995_lcl|NC_050103.1_cds_NP_001339225.1_47995_1;lcl|NC_050103.1_cds_XP_020398825.2_47997_lcl|NC_050103.1_cds_XP_020398825.2_47997_1;lcl|NC_050103.1_cds_XP_020398825.2_47997_lcl|NC_050103.1_cds_XP_020398825.2_47997_2;lcl|NC_050103.1_cds_XP_008657914.1_48002_lcl|NC_050103.1_cds_XP_008657914.1_48002_1;lcl|NC_050103.1_cds_NP_001136863.2_48005_lcl|NC_050103.1_cds_NP_001136863.2_48005_1	NP_001136863.2;NP_001339225.1;XP_008657914.1;XP_020398825.2
183	lcl|NC_050103.1_cds_XP_035817895.1_48356_lcl|NC_050103.1_cds_XP_035817895.1_48356_1;lcl|NC_050103.1_cds_NP_001185960.1_48357_lcl|NC_050103.1_cds_NP_001185960.1_48357_1;lcl|NC_050103.1_cds_XP_008657188.1_48359_lcl|NC_050103.1_cds_XP_008657188.1_48359_1	NP_001185960.1;XP_008657188.1;XP_035817895.1
184	lcl|NC_050103.1_cds_NP_001149964.2_48367_lcl|NC_050103.1_cds_NP_001149964.2_48367_1;lcl|NC_050103.1_cds_XP_035817356.1_48368_lcl|NC_050103.1_cds_XP_035817356.1_48368_1;lcl|NC_050103.1_cds_NP_001131298.1_48369_lcl|NC_050103.1_cds_NP_001131298.1_48369_1;lcl|NC_050103.1_cds_NP_001344628.1_48370_lcl|NC_050103.1_cds_NP_001344628.1_48370_1	NP_001131298.1;NP_001149964.2;NP_001344628.1;XP_035817356.1
185	lcl|NC_050103.1_cds_NP_001358815.1_48384_lcl|NC_050103.1_cds_NP_001358815.1_48384_1;lcl|NC_050103.1_cds_XP_008657194.1_48385_lcl|NC_050103.1_cds_XP_008657194.1_48385_1;lcl|NC_050103.1_cds_NP_001333771.1_48386_lcl|NC_050103.1_cds_NP_001333771.1_48386_1	NP_001333771.1;NP_001358815.1;XP_008657194.1
186	lcl|NC_050103.1_cds_XP_008657207.1_48421_lcl|NC_050103.1_cds_XP_008657207.1_48421_1;lcl|NC_050103.1_cds_XP_020398378.1_48422_lcl|NC_050103.1_cds_XP_020398378.1_48422_1;lcl|NC_050103.1_cds_XP_008657211.1_48423_lcl|NC_050103.1_cds_XP_008657211.1_48423_1	XP_008657207.1;XP_008657211.1;XP_020398378.1
187	lcl|NC_050104.1_cds_XP_020399904.1_48648_lcl|NC_050104.1_cds_XP_020399904.1_48648_1;lcl|NC_050104.1_cds_NP_001140724.1_48649_lcl|NC_050104.1_cds_NP_001140724.1_48649_1;lcl|NC_050104.1_cds_NP_001132243.1_48650_lcl|NC_050104.1_cds_NP_001132243.1_48650_1	NP_001132243.1;NP_001140724.1;XP_020399904.1
188	lcl|NC_050104.1_cds_XP_020399045.1_49143_lcl|NC_050104.1_cds_XP_020399045.1_49143_1;lcl|NC_050104.1_cds_NP_001145738.2_49144_lcl|NC_050104.1_cds_NP_001145738.2_49144_1;lcl|NC_050104.1_cds_XP_020399048.1_49145_lcl|NC_050104.1_cds_XP_020399048.1_49145_1;lcl|NC_050104.1_cds_XP_035817913.1_49146_lcl|NC_050104.1_cds_XP_035817913.1_49146_1;lcl|NC_050104.1_cds_XP_020399046.1_49147_lcl|NC_050104.1_cds_XP_020399046.1_49147_1	NP_001145738.2;XP_020399045.1;XP_020399046.1;XP_020399048.1;XP_035817913.1
