potentialBGC	protein_ids	Gene cluster gene accessions
124	lcl|NC_080044.1_cds_XP_057420917.1_27408_lcl|NC_080044.1_cds_XP_057420917.1_27408_1;lcl|NC_080044.1_cds_XP_057417988.1_27409_lcl|NC_080044.1_cds_XP_057417988.1_27409_1;lcl|NC_080044.1_cds_XP_057421003.1_27410_lcl|NC_080044.1_cds_XP_057421003.1_27410_1	XP_057417988.1;XP_057420917.1;XP_057421003.1
125	lcl|NC_080044.1_cds_XP_057415130.1_27700_lcl|NC_080044.1_cds_XP_057415130.1_27700_1;lcl|NC_080044.1_cds_XP_057419311.1_27701_lcl|NC_080044.1_cds_XP_057419311.1_27701_1;lcl|NC_080044.1_cds_XP_057420998.1_27702_lcl|NC_080044.1_cds_XP_057420998.1_27702_1	XP_057415130.1;XP_057419311.1;XP_057420998.1
126	lcl|NC_080044.1_cds_XP_057415126.1_27893_lcl|NC_080044.1_cds_XP_057415126.1_27893_1;lcl|NC_080044.1_cds_XP_057415127.1_27894_lcl|NC_080044.1_cds_XP_057415127.1_27894_1;lcl|NC_080044.1_cds_XP_057420615.1_27895_lcl|NC_080044.1_cds_XP_057420615.1_27895_1	XP_057415126.1;XP_057415127.1;XP_057420615.1
127	lcl|NC_080044.1_cds_XP_057419389.1_27970_lcl|NC_080044.1_cds_XP_057419389.1_27970_1;lcl|NC_080044.1_cds_XP_057415153.1_27971_lcl|NC_080044.1_cds_XP_057415153.1_27971_1;lcl|NC_080044.1_cds_XP_057415088.1_27972_lcl|NC_080044.1_cds_XP_057415088.1_27972_1	XP_057415088.1;XP_057415153.1;XP_057419389.1
128	lcl|NC_080044.1_cds_XP_057416058.1_28153_lcl|NC_080044.1_cds_XP_057416058.1_28153_1;lcl|NC_080044.1_cds_XP_057416059.1_28154_lcl|NC_080044.1_cds_XP_057416059.1_28154_1;lcl|NC_080044.1_cds_XP_057416628.1_28155_lcl|NC_080044.1_cds_XP_057416628.1_28155_2;lcl|NC_080044.1_cds_XP_057416629.1_28156_lcl|NC_080044.1_cds_XP_057416629.1_28156_1	XP_057416058.1;XP_057416059.1;XP_057416628.1;XP_057416629.1
129	lcl|NC_080044.1_cds_XP_057415185.1_28245_lcl|NC_080044.1_cds_XP_057415185.1_28245_1;lcl|NC_080044.1_cds_XP_057418171.1_28246_lcl|NC_080044.1_cds_XP_057418171.1_28246_1;lcl|NC_080044.1_cds_XP_057417075.1_28247_lcl|NC_080044.1_cds_XP_057417075.1_28247_2;lcl|NC_080044.1_cds_XP_057417076.1_28248_lcl|NC_080044.1_cds_XP_057417076.1_28248_1	XP_057415185.1;XP_057417075.1;XP_057417076.1;XP_057418171.1
130	lcl|NC_080044.1_cds_XP_057419525.1_28382_lcl|NC_080044.1_cds_XP_057419525.1_28382_1;lcl|NC_080044.1_cds_XP_057415200.1_28383_lcl|NC_080044.1_cds_XP_057415200.1_28383_1;lcl|NC_080044.1_cds_XP_057415201.1_28384_lcl|NC_080044.1_cds_XP_057415201.1_28384_1	XP_057415200.1;XP_057415201.1;XP_057419525.1
131	lcl|NC_080044.1_cds_XP_057415996.1_28999_lcl|NC_080044.1_cds_XP_057415996.1_28999_1;lcl|NC_080044.1_cds_XP_057415997.1_29000_lcl|NC_080044.1_cds_XP_057415997.1_29000_1;lcl|NC_080044.1_cds_XP_057418349.1_29001_lcl|NC_080044.1_cds_XP_057418349.1_29001_1	XP_057415996.1;XP_057415997.1;XP_057418349.1
132	lcl|NC_080044.1_cds_XP_057415085.1_29519_lcl|NC_080044.1_cds_XP_057415085.1_29519_1;lcl|NC_080044.1_cds_XP_057418564.1_29520_lcl|NC_080044.1_cds_XP_057418564.1_29520_1;lcl|NC_080044.1_cds_XP_057421749.1_29522_lcl|NC_080044.1_cds_XP_057421749.1_29522_1	XP_057415085.1;XP_057418564.1;XP_057421749.1
133	lcl|NC_080044.1_cds_XP_057419536.1_29567_lcl|NC_080044.1_cds_XP_057419536.1_29567_1;lcl|NC_080044.1_cds_XP_057417640.1_29568_lcl|NC_080044.1_cds_XP_057417640.1_29568_1;lcl|NC_080044.1_cds_XP_057420277.1_29569_lcl|NC_080044.1_cds_XP_057420277.1_29569_1	XP_057417640.1;XP_057419536.1;XP_057420277.1
134	lcl|NC_080044.1_cds_XP_057420353.1_29698_lcl|NC_080044.1_cds_XP_057420353.1_29698_1;lcl|NC_080044.1_cds_XP_057417637.1_29699_lcl|NC_080044.1_cds_XP_057417637.1_29699_1;lcl|NC_080044.1_cds_XP_057418613.1_29700_lcl|NC_080044.1_cds_XP_057418613.1_29700_1	XP_057417637.1;XP_057418613.1;XP_057420353.1
135	lcl|NC_080044.1_cds_XP_057420014.1_29747_lcl|NC_080044.1_cds_XP_057420014.1_29747_1;lcl|NC_080044.1_cds_XP_057422389.1_29748_lcl|NC_080044.1_cds_XP_057422389.1_29748_1;lcl|NC_080044.1_cds_XP_057417856.1_29752_lcl|NC_080044.1_cds_XP_057417856.1_29752_1	XP_057417856.1;XP_057420014.1;XP_057422389.1
136	lcl|NC_080044.1_cds_XP_057420522.1_30248_lcl|NC_080044.1_cds_XP_057420522.1_30248_1;lcl|NC_080044.1_cds_XP_057422431.1_30249_lcl|NC_080044.1_cds_XP_057422431.1_30249_2;lcl|NC_080044.1_cds_XP_057418789.1_30250_lcl|NC_080044.1_cds_XP_057418789.1_30250_1	XP_057418789.1;XP_057420522.1;XP_057422431.1
137	lcl|NC_080044.1_cds_XP_057419260.1_31192_lcl|NC_080044.1_cds_XP_057419260.1_31192_1;lcl|NC_080044.1_cds_XP_057417123.1_31193_lcl|NC_080044.1_cds_XP_057417123.1_31193_2;lcl|NC_080044.1_cds_XP_057420660.1_31194_lcl|NC_080044.1_cds_XP_057420660.1_31194_1	XP_057417123.1;XP_057419260.1;XP_057420660.1
138	lcl|NC_080044.1_cds_XP_057420478.1_31614_lcl|NC_080044.1_cds_XP_057420478.1_31614_1;lcl|NC_080044.1_cds_XP_057419047.1_31615_lcl|NC_080044.1_cds_XP_057419047.1_31615_1;lcl|NC_080044.1_cds_XP_057420864.1_31616_lcl|NC_080044.1_cds_XP_057420864.1_31616_1	XP_057419047.1;XP_057420478.1;XP_057420864.1
139	lcl|NC_080044.1_cds_XP_057420727.1_31710_lcl|NC_080044.1_cds_XP_057420727.1_31710_1;lcl|NC_080044.1_cds_XP_057420728.1_31711_lcl|NC_080044.1_cds_XP_057420728.1_31711_1;lcl|NC_080044.1_cds_XP_057415729.1_31712_lcl|NC_080044.1_cds_XP_057415729.1_31712_1	XP_057415729.1;XP_057420727.1;XP_057420728.1
140	lcl|NC_080044.1_cds_XP_057415093.1_31761_lcl|NC_080044.1_cds_XP_057415093.1_31761_1;lcl|NC_080044.1_cds_XP_057415096.1_31762_lcl|NC_080044.1_cds_XP_057415096.1_31762_1;lcl|NC_080044.1_cds_XP_057417167.1_31764_lcl|NC_080044.1_cds_XP_057417167.1_31764_1	XP_057415093.1;XP_057415096.1;XP_057417167.1
141	lcl|NC_080044.1_cds_XP_057419502.1_32060_lcl|NC_080044.1_cds_XP_057419502.1_32060_1;lcl|NC_080044.1_cds_XP_057420685.1_32061_lcl|NC_080044.1_cds_XP_057420685.1_32061_1;lcl|NC_080044.1_cds_XP_057420869.1_32062_lcl|NC_080044.1_cds_XP_057420869.1_32062_1	XP_057419502.1;XP_057420685.1;XP_057420869.1
142	lcl|NC_080044.1_cds_XP_057419851.1_32114_lcl|NC_080044.1_cds_XP_057419851.1_32114_1;lcl|NC_080044.1_cds_XP_057420232.1_32115_lcl|NC_080044.1_cds_XP_057420232.1_32115_1;lcl|NC_080044.1_cds_XP_057417641.1_32116_lcl|NC_080044.1_cds_XP_057417641.1_32116_1	XP_057417641.1;XP_057419851.1;XP_057420232.1
143	lcl|NC_080044.1_cds_XP_057415602.1_32254_lcl|NC_080044.1_cds_XP_057415602.1_32254_1;lcl|NC_080044.1_cds_XP_057417710.1_32256_lcl|NC_080044.1_cds_XP_057417710.1_32256_1;lcl|NC_080044.1_cds_XP_057419485.1_32257_lcl|NC_080044.1_cds_XP_057419485.1_32257_1	XP_057415602.1;XP_057417710.1;XP_057419485.1
144	lcl|NC_080044.1_cds_XP_057419469.1_32920_lcl|NC_080044.1_cds_XP_057419469.1_32920_1;lcl|NC_080044.1_cds_XP_057414986.1_32921_lcl|NC_080044.1_cds_XP_057414986.1_32921_1;lcl|NC_080044.1_cds_XP_057414985.1_32922_lcl|NC_080044.1_cds_XP_057414985.1_32922_1	XP_057414985.1;XP_057414986.1;XP_057419469.1
145	lcl|NC_080044.1_cds_XP_057415908.1_33066_lcl|NC_080044.1_cds_XP_057415908.1_33066_1;lcl|NC_080044.1_cds_XP_057415909.1_33067_lcl|NC_080044.1_cds_XP_057415909.1_33067_1;lcl|NC_080044.1_cds_XP_057415910.1_33068_lcl|NC_080044.1_cds_XP_057415910.1_33068_1	XP_057415908.1;XP_057415909.1;XP_057415910.1
146	lcl|NC_080044.1_cds_XP_057419606.1_33239_lcl|NC_080044.1_cds_XP_057419606.1_33239_1;lcl|NC_080044.1_cds_XP_057420932.1_33240_lcl|NC_080044.1_cds_XP_057420932.1_33240_1;lcl|NC_080044.1_cds_XP_057420933.1_33241_lcl|NC_080044.1_cds_XP_057420933.1_33241_1	XP_057419606.1;XP_057420932.1;XP_057420933.1
147	lcl|NC_080045.1_cds_XP_057423408.1_33641_lcl|NC_080045.1_cds_XP_057423408.1_33641_1;lcl|NC_080045.1_cds_XP_057423409.1_33642_lcl|NC_080045.1_cds_XP_057423409.1_33642_1;lcl|NC_080045.1_cds_XP_057425796.1_33643_lcl|NC_080045.1_cds_XP_057425796.1_33643_1	XP_057423408.1;XP_057423409.1;XP_057425796.1
148	lcl|NC_080045.1_cds_XP_057424144.1_33761_lcl|NC_080045.1_cds_XP_057424144.1_33761_2;lcl|NC_080045.1_cds_XP_057427082.1_33763_lcl|NC_080045.1_cds_XP_057427082.1_33763_1;lcl|NC_080045.1_cds_XP_057428341.1_33764_lcl|NC_080045.1_cds_XP_057428341.1_33764_1	XP_057424144.1;XP_057427082.1;XP_057428341.1
149	lcl|NC_080045.1_cds_XP_057426869.1_33865_lcl|NC_080045.1_cds_XP_057426869.1_33865_1;lcl|NC_080045.1_cds_XP_057422505.1_33866_lcl|NC_080045.1_cds_XP_057422505.1_33866_1;lcl|NC_080045.1_cds_XP_057428260.1_33867_lcl|NC_080045.1_cds_XP_057428260.1_33867_1	XP_057422505.1;XP_057426869.1;XP_057428260.1
150	lcl|NC_080045.1_cds_XP_057423976.1_34634_lcl|NC_080045.1_cds_XP_057423976.1_34634_3;lcl|NC_080045.1_cds_XP_057423977.1_34635_lcl|NC_080045.1_cds_XP_057423977.1_34635_3;lcl|NC_080045.1_cds_XP_057427220.1_34636_lcl|NC_080045.1_cds_XP_057427220.1_34636_1	XP_057423976.1;XP_057423977.1;XP_057427220.1
151	lcl|NC_080045.1_cds_XP_057427486.1_35449_lcl|NC_080045.1_cds_XP_057427486.1_35449_1;lcl|NC_080045.1_cds_XP_057427487.1_35450_lcl|NC_080045.1_cds_XP_057427487.1_35450_1;lcl|NC_080045.1_cds_XP_057427488.1_35451_lcl|NC_080045.1_cds_XP_057427488.1_35451_1	XP_057427486.1;XP_057427487.1;XP_057427488.1
152	lcl|NC_080045.1_cds_XP_057427375.1_35607_lcl|NC_080045.1_cds_XP_057427375.1_35607_1;lcl|NC_080045.1_cds_XP_057423064.1_35608_lcl|NC_080045.1_cds_XP_057423064.1_35608_1;lcl|NC_080045.1_cds_XP_057426077.1_35613_lcl|NC_080045.1_cds_XP_057426077.1_35613_1	XP_057423064.1;XP_057426077.1;XP_057427375.1
153	lcl|NC_080045.1_cds_XP_057426141.1_35837_lcl|NC_080045.1_cds_XP_057426141.1_35837_1;lcl|NC_080045.1_cds_XP_057426142.1_35838_lcl|NC_080045.1_cds_XP_057426142.1_35838_1;lcl|NC_080045.1_cds_XP_057425326.1_35839_lcl|NC_080045.1_cds_XP_057425326.1_35839_1;lcl|NC_080045.1_cds_XP_057426143.1_35840_lcl|NC_080045.1_cds_XP_057426143.1_35840_1	XP_057425326.1;XP_057426141.1;XP_057426142.1;XP_057426143.1
154	lcl|NC_080045.1_cds_XP_057426304.1_36492_lcl|NC_080045.1_cds_XP_057426304.1_36492_1;lcl|NC_080045.1_cds_XP_057426306.1_36493_lcl|NC_080045.1_cds_XP_057426306.1_36493_1;lcl|NC_080045.1_cds_XP_057424122.1_36494_lcl|NC_080045.1_cds_XP_057424122.1_36494_1	XP_057424122.1;XP_057426304.1;XP_057426306.1
155	lcl|NC_080045.1_cds_XP_057426343.1_36729_lcl|NC_080045.1_cds_XP_057426343.1_36729_1;lcl|NC_080045.1_cds_XP_057423898.1_36730_lcl|NC_080045.1_cds_XP_057423898.1_36730_1;lcl|NC_080045.1_cds_XP_057427543.1_36731_lcl|NC_080045.1_cds_XP_057427543.1_36731_1	XP_057423898.1;XP_057426343.1;XP_057427543.1
156	lcl|NC_080045.1_cds_XP_057428103.1_36957_lcl|NC_080045.1_cds_XP_057428103.1_36957_1;lcl|NC_080045.1_cds_XP_057425564.1_36958_lcl|NC_080045.1_cds_XP_057425564.1_36958_1;lcl|NC_080045.1_cds_XP_057426385.1_36959_lcl|NC_080045.1_cds_XP_057426385.1_36959_1	XP_057425564.1;XP_057426385.1;XP_057428103.1
157	lcl|NC_080045.1_cds_XP_057424411.1_37097_lcl|NC_080045.1_cds_XP_057424411.1_37097_1;lcl|NC_080045.1_cds_XP_057427409.1_37098_lcl|NC_080045.1_cds_XP_057427409.1_37098_1;lcl|NC_080045.1_cds_XP_057425705.1_37099_lcl|NC_080045.1_cds_XP_057425705.1_37099_1	XP_057424411.1;XP_057425705.1;XP_057427409.1
158	lcl|NC_080045.1_cds_XP_057422745.1_37205_lcl|NC_080045.1_cds_XP_057422745.1_37205_1;lcl|NC_080045.1_cds_XP_057422748.1_37206_lcl|NC_080045.1_cds_XP_057422748.1_37206_2;lcl|NC_080045.1_cds_XP_057427190.1_37207_lcl|NC_080045.1_cds_XP_057427190.1_37207_1	XP_057422745.1;XP_057422748.1;XP_057427190.1
159	lcl|NC_080045.1_cds_XP_057424315.1_37653_lcl|NC_080045.1_cds_XP_057424315.1_37653_2;lcl|NC_080045.1_cds_XP_057424316.1_37654_lcl|NC_080045.1_cds_XP_057424316.1_37654_1;lcl|NC_080045.1_cds_XP_057425374.1_37655_lcl|NC_080045.1_cds_XP_057425374.1_37655_1	XP_057424315.1;XP_057424316.1;XP_057425374.1
160	lcl|NC_080045.1_cds_XP_057426713.1_37662_lcl|NC_080045.1_cds_XP_057426713.1_37662_1;lcl|NC_080045.1_cds_XP_057426714.1_37663_lcl|NC_080045.1_cds_XP_057426714.1_37663_1;lcl|NC_080045.1_cds_XP_057423522.1_37664_lcl|NC_080045.1_cds_XP_057423522.1_37664_1	XP_057423522.1;XP_057426713.1;XP_057426714.1
161	lcl|NC_080045.1_cds_XP_057423814.1_37767_lcl|NC_080045.1_cds_XP_057423814.1_37767_1;lcl|NC_080045.1_cds_XP_057423812.1_37768_lcl|NC_080045.1_cds_XP_057423812.1_37768_1;lcl|NC_080045.1_cds_XP_057423813.1_37769_lcl|NC_080045.1_cds_XP_057423813.1_37769_1;lcl|NC_080045.1_cds_XP_057423811.1_37770_lcl|NC_080045.1_cds_XP_057423811.1_37770_1;lcl|NC_080045.1_cds_XP_057427541.1_37771_lcl|NC_080045.1_cds_XP_057427541.1_37771_1	XP_057423811.1;XP_057423812.1;XP_057423813.1;XP_057423814.1;XP_057427541.1
162	lcl|NC_080045.1_cds_XP_057422739.1_38081_lcl|NC_080045.1_cds_XP_057422739.1_38081_1;lcl|NC_080045.1_cds_XP_057422736.1_38082_lcl|NC_080045.1_cds_XP_057422736.1_38082_1;lcl|NC_080045.1_cds_XP_057425223.1_38083_lcl|NC_080045.1_cds_XP_057425223.1_38083_1	XP_057422736.1;XP_057422739.1;XP_057425223.1
163	lcl|NC_080045.1_cds_XP_057426741.1_38128_lcl|NC_080045.1_cds_XP_057426741.1_38128_1;lcl|NC_080045.1_cds_XP_057425558.1_38129_lcl|NC_080045.1_cds_XP_057425558.1_38129_1;lcl|NC_080045.1_cds_XP_057424951.1_38130_lcl|NC_080045.1_cds_XP_057424951.1_38130_1	XP_057424951.1;XP_057425558.1;XP_057426741.1
164	lcl|NC_080045.1_cds_XP_057428324.1_38144_lcl|NC_080045.1_cds_XP_057428324.1_38144_1;lcl|NC_080045.1_cds_XP_057424973.1_38146_lcl|NC_080045.1_cds_XP_057424973.1_38146_1;lcl|NC_080045.1_cds_XP_057427708.1_38147_lcl|NC_080045.1_cds_XP_057427708.1_38147_1;lcl|NC_080045.1_cds_XP_057427709.1_38148_lcl|NC_080045.1_cds_XP_057427709.1_38148_1	XP_057424973.1;XP_057427708.1;XP_057427709.1;XP_057428324.1
165	lcl|NC_080045.1_cds_XP_057423895.1_38325_lcl|NC_080045.1_cds_XP_057423895.1_38325_1;lcl|NC_080045.1_cds_XP_057423938.1_38326_lcl|NC_080045.1_cds_XP_057423938.1_38326_1;lcl|NC_080045.1_cds_XP_057426626.1_38327_lcl|NC_080045.1_cds_XP_057426626.1_38327_1	XP_057423895.1;XP_057423938.1;XP_057426626.1
166	lcl|NC_080045.1_cds_XP_057422650.1_38496_lcl|NC_080045.1_cds_XP_057422650.1_38496_1;lcl|NC_080045.1_cds_XP_057422653.1_38497_lcl|NC_080045.1_cds_XP_057422653.1_38497_1;lcl|NC_080045.1_cds_XP_057422652.1_38499_lcl|NC_080045.1_cds_XP_057422652.1_38499_1;lcl|NC_080045.1_cds_XP_057422651.1_38500_lcl|NC_080045.1_cds_XP_057422651.1_38500_1	XP_057422650.1;XP_057422651.1;XP_057422652.1;XP_057422653.1
167	lcl|NC_080045.1_cds_XP_057423670.1_38878_lcl|NC_080045.1_cds_XP_057423670.1_38878_1;lcl|NC_080045.1_cds_XP_057424542.1_38879_lcl|NC_080045.1_cds_XP_057424542.1_38879_1;lcl|NC_080045.1_cds_XP_057424543.1_38880_lcl|NC_080045.1_cds_XP_057424543.1_38880_1	XP_057423670.1;XP_057424542.1;XP_057424543.1
168	lcl|NC_080045.1_cds_XP_057428314.1_38883_lcl|NC_080045.1_cds_XP_057428314.1_38883_1;lcl|NC_080045.1_cds_XP_057428316.1_38884_lcl|NC_080045.1_cds_XP_057428316.1_38884_1;lcl|NC_080045.1_cds_XP_057428315.1_38885_lcl|NC_080045.1_cds_XP_057428315.1_38885_1	XP_057428314.1;XP_057428315.1;XP_057428316.1
169	lcl|NC_080046.1_cds_XP_057430128.1_38955_lcl|NC_080046.1_cds_XP_057430128.1_38955_1;lcl|NC_080046.1_cds_XP_057429609.1_38956_lcl|NC_080046.1_cds_XP_057429609.1_38956_1;lcl|NC_080046.1_cds_XP_057428624.1_38957_lcl|NC_080046.1_cds_XP_057428624.1_38957_1	XP_057428624.1;XP_057429609.1;XP_057430128.1
170	lcl|NC_080046.1_cds_XP_057430675.1_39032_lcl|NC_080046.1_cds_XP_057430675.1_39032_1;lcl|NC_080046.1_cds_XP_057430677.1_39033_lcl|NC_080046.1_cds_XP_057430677.1_39033_1;lcl|NC_080046.1_cds_XP_057430681.1_39034_lcl|NC_080046.1_cds_XP_057430681.1_39034_1	XP_057430675.1;XP_057430677.1;XP_057430681.1
171	lcl|NC_080046.1_cds_XP_057429224.1_39193_lcl|NC_080046.1_cds_XP_057429224.1_39193_1;lcl|NC_080046.1_cds_XP_057430272.1_39194_lcl|NC_080046.1_cds_XP_057430272.1_39194_1;lcl|NC_080046.1_cds_XP_057430068.1_39195_lcl|NC_080046.1_cds_XP_057430068.1_39195_1	XP_057429224.1;XP_057430068.1;XP_057430272.1
172	lcl|NC_080046.1_cds_XP_057429776.1_39358_lcl|NC_080046.1_cds_XP_057429776.1_39358_1;lcl|NC_080046.1_cds_XP_057429775.1_39359_lcl|NC_080046.1_cds_XP_057429775.1_39359_1;lcl|NC_080046.1_cds_XP_057428942.1_39360_lcl|NC_080046.1_cds_XP_057428942.1_39360_1;lcl|NC_080046.1_cds_XP_057430099.1_39361_lcl|NC_080046.1_cds_XP_057430099.1_39361_1;lcl|NC_080046.1_cds_XP_057430098.1_39362_lcl|NC_080046.1_cds_XP_057430098.1_39362_1	XP_057428942.1;XP_057429775.1;XP_057429776.1;XP_057430098.1;XP_057430099.1
173	lcl|NC_080046.1_cds_XP_057430362.1_39494_lcl|NC_080046.1_cds_XP_057430362.1_39494_1;lcl|NC_080046.1_cds_XP_057433610.1_39495_lcl|NC_080046.1_cds_XP_057433610.1_39495_1;lcl|NC_080046.1_cds_XP_057433035.1_39496_lcl|NC_080046.1_cds_XP_057433035.1_39496_1;lcl|NC_080046.1_cds_XP_057428434.1_39497_lcl|NC_080046.1_cds_XP_057428434.1_39497_1	XP_057428434.1;XP_057430362.1;XP_057433035.1;XP_057433610.1
174	lcl|NC_080046.1_cds_XP_057431460.1_39521_lcl|NC_080046.1_cds_XP_057431460.1_39521_1;lcl|NC_080046.1_cds_XP_057431462.1_39522_lcl|NC_080046.1_cds_XP_057431462.1_39522_1;lcl|NC_080046.1_cds_XP_057431450.1_39523_lcl|NC_080046.1_cds_XP_057431450.1_39523_1	XP_057431450.1;XP_057431460.1;XP_057431462.1
175	lcl|NC_080046.1_cds_XP_057434050.1_39607_lcl|NC_080046.1_cds_XP_057434050.1_39607_1;lcl|NC_080046.1_cds_XP_057429953.1_39608_lcl|NC_080046.1_cds_XP_057429953.1_39608_1;lcl|NC_080046.1_cds_XP_057430720.1_39609_lcl|NC_080046.1_cds_XP_057430720.1_39609_1	XP_057429953.1;XP_057430720.1;XP_057434050.1
176	lcl|NC_080046.1_cds_XP_057430308.1_39795_lcl|NC_080046.1_cds_XP_057430308.1_39795_1;lcl|NC_080046.1_cds_XP_057430307.1_39796_lcl|NC_080046.1_cds_XP_057430307.1_39796_1;lcl|NC_080046.1_cds_XP_057431174.1_39797_lcl|NC_080046.1_cds_XP_057431174.1_39797_1	XP_057430307.1;XP_057430308.1;XP_057431174.1
177	lcl|NC_080046.1_cds_XP_057432632.1_41436_lcl|NC_080046.1_cds_XP_057432632.1_41436_1;lcl|NC_080046.1_cds_XP_057431025.1_41437_lcl|NC_080046.1_cds_XP_057431025.1_41437_1;lcl|NC_080046.1_cds_XP_057431628.1_41438_lcl|NC_080046.1_cds_XP_057431628.1_41438_1;lcl|NC_080046.1_cds_XP_057434077.1_41439_lcl|NC_080046.1_cds_XP_057434077.1_41439_1	XP_057431025.1;XP_057431628.1;XP_057432632.1;XP_057434077.1
178	lcl|NC_080046.1_cds_XP_057433736.1_41465_lcl|NC_080046.1_cds_XP_057433736.1_41465_1;lcl|NC_080046.1_cds_XP_057430744.1_41466_lcl|NC_080046.1_cds_XP_057430744.1_41466_1;lcl|NC_080046.1_cds_XP_057431139.1_41467_lcl|NC_080046.1_cds_XP_057431139.1_41467_1	XP_057430744.1;XP_057431139.1;XP_057433736.1
179	lcl|NC_080046.1_cds_XP_057430682.1_41644_lcl|NC_080046.1_cds_XP_057430682.1_41644_1;lcl|NC_080046.1_cds_XP_057431762.1_41645_lcl|NC_080046.1_cds_XP_057431762.1_41645_1;lcl|NC_080046.1_cds_XP_057431761.1_41646_lcl|NC_080046.1_cds_XP_057431761.1_41646_1	XP_057430682.1;XP_057431761.1;XP_057431762.1
180	lcl|NC_080046.1_cds_XP_057432705.1_41895_lcl|NC_080046.1_cds_XP_057432705.1_41895_1;lcl|NC_080046.1_cds_XP_057429001.1_41896_lcl|NC_080046.1_cds_XP_057429001.1_41896_1;lcl|NC_080046.1_cds_XP_057429000.1_41897_lcl|NC_080046.1_cds_XP_057429000.1_41897_1	XP_057429000.1;XP_057429001.1;XP_057432705.1
181	lcl|NC_080046.1_cds_XP_057430129.1_42160_lcl|NC_080046.1_cds_XP_057430129.1_42160_1;lcl|NC_080046.1_cds_XP_057431506.1_42161_lcl|NC_080046.1_cds_XP_057431506.1_42161_1;lcl|NC_080046.1_cds_XP_057430587.1_42162_lcl|NC_080046.1_cds_XP_057430587.1_42162_1	XP_057430129.1;XP_057430587.1;XP_057431506.1
182	lcl|NC_080046.1_cds_XP_057432771.1_42247_lcl|NC_080046.1_cds_XP_057432771.1_42247_1;lcl|NC_080046.1_cds_XP_057432772.1_42248_lcl|NC_080046.1_cds_XP_057432772.1_42248_1;lcl|NC_080046.1_cds_XP_057432773.1_42249_lcl|NC_080046.1_cds_XP_057432773.1_42249_1	XP_057432771.1;XP_057432772.1;XP_057432773.1
183	lcl|NC_080046.1_cds_XP_057431736.1_42535_lcl|NC_080046.1_cds_XP_057431736.1_42535_1;lcl|NC_080046.1_cds_XP_057430696.1_42536_lcl|NC_080046.1_cds_XP_057430696.1_42536_1;lcl|NC_080046.1_cds_XP_057431430.1_42537_lcl|NC_080046.1_cds_XP_057431430.1_42537_1	XP_057430696.1;XP_057431430.1;XP_057431736.1
184	lcl|NC_080046.1_cds_XP_057430991.1_42663_lcl|NC_080046.1_cds_XP_057430991.1_42663_1;lcl|NC_080046.1_cds_XP_057431119.1_42664_lcl|NC_080046.1_cds_XP_057431119.1_42664_1;lcl|NC_080046.1_cds_XP_057433760.1_42665_lcl|NC_080046.1_cds_XP_057433760.1_42665_1	XP_057430991.1;XP_057431119.1;XP_057433760.1
185	lcl|NC_080046.1_cds_XP_057433029.1_43089_lcl|NC_080046.1_cds_XP_057433029.1_43089_1;lcl|NC_080046.1_cds_XP_057430520.1_43090_lcl|NC_080046.1_cds_XP_057430520.1_43090_1;lcl|NC_080046.1_cds_XP_057428721.1_43091_lcl|NC_080046.1_cds_XP_057428721.1_43091_1	XP_057428721.1;XP_057430520.1;XP_057433029.1
186	lcl|NC_080046.1_cds_XP_057433419.1_43158_lcl|NC_080046.1_cds_XP_057433419.1_43158_1;lcl|NC_080046.1_cds_XP_057430660.1_43159_lcl|NC_080046.1_cds_XP_057430660.1_43159_1;lcl|NC_080046.1_cds_XP_057431597.1_43160_lcl|NC_080046.1_cds_XP_057431597.1_43160_1	XP_057430660.1;XP_057431597.1;XP_057433419.1
187	lcl|NC_080046.1_cds_XP_057432943.1_43579_lcl|NC_080046.1_cds_XP_057432943.1_43579_1;lcl|NC_080046.1_cds_XP_057431632.1_43581_lcl|NC_080046.1_cds_XP_057431632.1_43581_1;lcl|NC_080046.1_cds_XP_057433502.1_43582_lcl|NC_080046.1_cds_XP_057433502.1_43582_1	XP_057431632.1;XP_057432943.1;XP_057433502.1
188	lcl|NC_080046.1_cds_XP_057431827.1_43760_lcl|NC_080046.1_cds_XP_057431827.1_43760_1;lcl|NC_080046.1_cds_XP_057431828.1_43761_lcl|NC_080046.1_cds_XP_057431828.1_43761_1;lcl|NC_080046.1_cds_XP_057431349.1_43762_lcl|NC_080046.1_cds_XP_057431349.1_43762_1	XP_057431349.1;XP_057431827.1;XP_057431828.1
189	lcl|NC_080046.1_cds_XP_057429005.1_43895_lcl|NC_080046.1_cds_XP_057429005.1_43895_1;lcl|NC_080046.1_cds_XP_057429206.1_43896_lcl|NC_080046.1_cds_XP_057429206.1_43896_1;lcl|NC_080046.1_cds_XP_057429207.1_43897_lcl|NC_080046.1_cds_XP_057429207.1_43897_1	XP_057429005.1;XP_057429206.1;XP_057429207.1
