potentialBGC	protein_ids	Gene cluster gene accessions
152	lcl|CM034155.1_cds_KAH9289675.1_34660_lcl|CM034155.1_cds_KAH9289675.1_34660_1;lcl|CM034155.1_cds_KAH9289676.1_34661_lcl|CM034155.1_cds_KAH9289676.1_34661_1;lcl|CM034155.1_cds_KAH9289677.1_34662_lcl|CM034155.1_cds_KAH9289677.1_34662_1;lcl|CM034155.1_cds_KAH9289678.1_34663_lcl|CM034155.1_cds_KAH9289678.1_34663_1	
153	lcl|CM034155.1_cds_KAH9289700.1_34686_lcl|CM034155.1_cds_KAH9289700.1_34686_1;lcl|CM034155.1_cds_KAH9289702.1_34688_lcl|CM034155.1_cds_KAH9289702.1_34688_1;lcl|CM034155.1_cds_KAH9289703.1_34689_lcl|CM034155.1_cds_KAH9289703.1_34689_1	
154	lcl|CM034155.1_cds_KAH9289937.1_34935_lcl|CM034155.1_cds_KAH9289937.1_34935_1;lcl|CM034155.1_cds_KAH9289938.1_34936_lcl|CM034155.1_cds_KAH9289938.1_34936_1;lcl|CM034155.1_cds_KAH9289939.1_34937_lcl|CM034155.1_cds_KAH9289939.1_34937_1	
155	lcl|CM034155.1_cds_KAH9289959.1_34957_lcl|CM034155.1_cds_KAH9289959.1_34957_1;lcl|CM034155.1_cds_KAH9289960.1_34958_lcl|CM034155.1_cds_KAH9289960.1_34958_1;lcl|CM034155.1_cds_KAH9289961.1_34959_lcl|CM034155.1_cds_KAH9289961.1_34959_1	
156	lcl|CM034155.1_cds_KAH9290096.1_35099_lcl|CM034155.1_cds_KAH9290096.1_35099_1;lcl|CM034155.1_cds_KAH9290097.1_35100_lcl|CM034155.1_cds_KAH9290097.1_35100_1;lcl|CM034155.1_cds_KAH9290098.1_35101_lcl|CM034155.1_cds_KAH9290098.1_35101_1;lcl|CM034155.1_cds_KAH9290099.1_35102_lcl|CM034155.1_cds_KAH9290099.1_35102_1;lcl|CM034155.1_cds_KAH9290100.1_35103_lcl|CM034155.1_cds_KAH9290100.1_35103_1;lcl|CM034155.1_cds_KAH9290101.1_35104_lcl|CM034155.1_cds_KAH9290101.1_35104_1	
157	lcl|CM034155.1_cds_KAH9290180.1_35183_lcl|CM034155.1_cds_KAH9290180.1_35183_2;lcl|CM034155.1_cds_KAH9290181.1_35184_lcl|CM034155.1_cds_KAH9290181.1_35184_1;lcl|CM034155.1_cds_KAH9290182.1_35185_lcl|CM034155.1_cds_KAH9290182.1_35185_1	
158	lcl|CM034155.1_cds_KAH9290378.1_35382_lcl|CM034155.1_cds_KAH9290378.1_35382_1;lcl|CM034155.1_cds_KAH9290380.1_35384_lcl|CM034155.1_cds_KAH9290380.1_35384_1;lcl|CM034155.1_cds_KAH9290381.1_35385_lcl|CM034155.1_cds_KAH9290381.1_35385_1	
159	lcl|CM034156.1_cds_KAH9307207.1_36016_lcl|CM034156.1_cds_KAH9307207.1_36016_1;lcl|CM034156.1_cds_KAH9307209.1_36018_lcl|CM034156.1_cds_KAH9307209.1_36018_1;lcl|CM034156.1_cds_KAH9307210.1_36019_lcl|CM034156.1_cds_KAH9307210.1_36019_1	
160	lcl|CM034156.1_cds_KAH9307307.1_36117_lcl|CM034156.1_cds_KAH9307307.1_36117_1;lcl|CM034156.1_cds_KAH9307309.1_36119_lcl|CM034156.1_cds_KAH9307309.1_36119_1;lcl|CM034156.1_cds_KAH9307310.1_36120_lcl|CM034156.1_cds_KAH9307310.1_36120_1	
161	lcl|CM034156.1_cds_KAH9307697.1_36523_lcl|CM034156.1_cds_KAH9307697.1_36523_1;lcl|CM034156.1_cds_KAH9307698.1_36524_lcl|CM034156.1_cds_KAH9307698.1_36524_1;lcl|CM034156.1_cds_KAH9307701.1_36527_lcl|CM034156.1_cds_KAH9307701.1_36527_1;lcl|CM034156.1_cds_KAH9307702.1_36528_lcl|CM034156.1_cds_KAH9307702.1_36528_1;lcl|CM034156.1_cds_KAH9307703.1_36529_lcl|CM034156.1_cds_KAH9307703.1_36529_1;lcl|CM034156.1_cds_KAH9307704.1_36530_lcl|CM034156.1_cds_KAH9307704.1_36530_1	
162	lcl|CM034156.1_cds_KAH9307741.1_36567_lcl|CM034156.1_cds_KAH9307741.1_36567_1;lcl|CM034156.1_cds_KAH9307742.1_36568_lcl|CM034156.1_cds_KAH9307742.1_36568_1;lcl|CM034156.1_cds_KAH9307743.1_36569_lcl|CM034156.1_cds_KAH9307743.1_36569_1	
163	lcl|CM034156.1_cds_KAH9307801.1_36627_lcl|CM034156.1_cds_KAH9307801.1_36627_1;lcl|CM034156.1_cds_KAH9307802.1_36628_lcl|CM034156.1_cds_KAH9307802.1_36628_1;lcl|CM034156.1_cds_KAH9307803.1_36629_lcl|CM034156.1_cds_KAH9307803.1_36629_1;lcl|CM034156.1_cds_KAH9307804.1_36630_lcl|CM034156.1_cds_KAH9307804.1_36630_1	
164	lcl|CM034156.1_cds_KAH9308200.1_37028_lcl|CM034156.1_cds_KAH9308200.1_37028_1;lcl|CM034156.1_cds_KAH9308201.1_37029_lcl|CM034156.1_cds_KAH9308201.1_37029_1;lcl|CM034156.1_cds_KAH9308202.1_37030_lcl|CM034156.1_cds_KAH9308202.1_37030_1	
165	lcl|CM034156.1_cds_KAH9308242.1_37073_lcl|CM034156.1_cds_KAH9308242.1_37073_1;lcl|CM034156.1_cds_KAH9308244.1_37075_lcl|CM034156.1_cds_KAH9308244.1_37075_1;lcl|CM034156.1_cds_KAH9308249.1_37080_lcl|CM034156.1_cds_KAH9308249.1_37080_1	
166	lcl|CM034156.1_cds_KAH9308985.1_37846_lcl|CM034156.1_cds_KAH9308985.1_37846_1;lcl|CM034156.1_cds_KAH9308986.1_37847_lcl|CM034156.1_cds_KAH9308986.1_37847_1;lcl|CM034156.1_cds_KAH9308990.1_37851_lcl|CM034156.1_cds_KAH9308990.1_37851_1	
167	lcl|CM034156.1_cds_KAH9309232.1_38109_lcl|CM034156.1_cds_KAH9309232.1_38109_1;lcl|CM034156.1_cds_KAH9309233.1_38110_lcl|CM034156.1_cds_KAH9309233.1_38110_1;lcl|CM034156.1_cds_KAH9309238.1_38115_lcl|CM034156.1_cds_KAH9309238.1_38115_1;lcl|CM034156.1_cds_KAH9309239.1_38116_lcl|CM034156.1_cds_KAH9309239.1_38116_1	
168	lcl|CM034156.1_cds_KAH9309272.1_38150_lcl|CM034156.1_cds_KAH9309272.1_38150_1;lcl|CM034156.1_cds_KAH9309274.1_38152_lcl|CM034156.1_cds_KAH9309274.1_38152_1;lcl|CM034156.1_cds_KAH9309275.1_38153_lcl|CM034156.1_cds_KAH9309275.1_38153_1	
169	lcl|CM034156.1_cds_KAH9309365.1_38247_lcl|CM034156.1_cds_KAH9309365.1_38247_1;lcl|CM034156.1_cds_KAH9309368.1_38250_lcl|CM034156.1_cds_KAH9309368.1_38250_1;lcl|CM034156.1_cds_KAH9309373.1_38255_lcl|CM034156.1_cds_KAH9309373.1_38255_1	
170	lcl|CM034156.1_cds_KAH9309529.1_38413_lcl|CM034156.1_cds_KAH9309529.1_38413_1;lcl|CM034156.1_cds_KAH9309531.1_38415_lcl|CM034156.1_cds_KAH9309531.1_38415_1;lcl|CM034156.1_cds_KAH9309532.1_38416_lcl|CM034156.1_cds_KAH9309532.1_38416_1	
171	lcl|CM034156.1_cds_KAH9309554.1_38438_lcl|CM034156.1_cds_KAH9309554.1_38438_1;lcl|CM034156.1_cds_KAH9309555.1_38439_lcl|CM034156.1_cds_KAH9309555.1_38439_1;lcl|CM034156.1_cds_KAH9309556.1_38440_lcl|CM034156.1_cds_KAH9309556.1_38440_1	
172	lcl|CM034156.1_cds_KAH9309767.1_38654_lcl|CM034156.1_cds_KAH9309767.1_38654_1;lcl|CM034156.1_cds_KAH9309768.1_38655_lcl|CM034156.1_cds_KAH9309768.1_38655_1;lcl|CM034156.1_cds_KAH9309769.1_38656_lcl|CM034156.1_cds_KAH9309769.1_38656_1	
173	lcl|CM034156.1_cds_KAH9309791.1_38678_lcl|CM034156.1_cds_KAH9309791.1_38678_1;lcl|CM034156.1_cds_KAH9309793.1_38680_lcl|CM034156.1_cds_KAH9309793.1_38680_1;lcl|CM034156.1_cds_KAH9309794.1_38681_lcl|CM034156.1_cds_KAH9309794.1_38681_1;lcl|CM034156.1_cds_KAH9309801.1_38688_lcl|CM034156.1_cds_KAH9309801.1_38688_1	
174	lcl|CM034157.1_cds_KAH9295314.1_39924_lcl|CM034157.1_cds_KAH9295314.1_39924_1;lcl|CM034157.1_cds_KAH9295315.1_39925_lcl|CM034157.1_cds_KAH9295315.1_39925_1;lcl|CM034157.1_cds_KAH9295316.1_39926_lcl|CM034157.1_cds_KAH9295316.1_39926_1	
175	lcl|CM034157.1_cds_KAH9295594.1_40217_lcl|CM034157.1_cds_KAH9295594.1_40217_1;lcl|CM034157.1_cds_KAH9295595.1_40218_lcl|CM034157.1_cds_KAH9295595.1_40218_1;lcl|CM034157.1_cds_KAH9295600.1_40223_lcl|CM034157.1_cds_KAH9295600.1_40223_1;lcl|CM034157.1_cds_KAH9295603.1_40226_lcl|CM034157.1_cds_KAH9295603.1_40226_1	
176	lcl|CM034157.1_cds_KAH9295689.1_40317_lcl|CM034157.1_cds_KAH9295689.1_40317_1;lcl|CM034157.1_cds_KAH9295691.1_40319_lcl|CM034157.1_cds_KAH9295691.1_40319_1;lcl|CM034157.1_cds_KAH9295692.1_40320_lcl|CM034157.1_cds_KAH9295692.1_40320_1	
177	lcl|JAHRHJ020000344.1_cds_KAH9294152.1_41610_lcl|JAHRHJ020000344.1_cds_KAH9294152.1_41610_1;lcl|JAHRHJ020000344.1_cds_KAH9294153.1_41611_lcl|JAHRHJ020000344.1_cds_KAH9294153.1_41611_1;lcl|JAHRHJ020000344.1_cds_KAH9294156.1_41614_lcl|JAHRHJ020000344.1_cds_KAH9294156.1_41614_1	
178	lcl|JAHRHJ020001896.1_cds_KAH9292999.1_42930_lcl|JAHRHJ020001896.1_cds_KAH9292999.1_42930_1;lcl|JAHRHJ020001892.1_cds_KAH9293000.1_42933_lcl|JAHRHJ020001892.1_cds_KAH9293000.1_42933_1;lcl|JAHRHJ020002008.1_cds_KAH9292925.1_42934_lcl|JAHRHJ020002008.1_cds_KAH9292925.1_42934_1;lcl|JAHRHJ020002008.1_cds_KAH9292926.1_42935_lcl|JAHRHJ020002008.1_cds_KAH9292926.1_42935_1;lcl|JAHRHJ020002008.1_cds_KAH9292927.1_42936_lcl|JAHRHJ020002008.1_cds_KAH9292927.1_42936_1	
179	lcl|JAHRHJ020002118.1_cds_KAH9292884.1_43041_lcl|JAHRHJ020002118.1_cds_KAH9292884.1_43041_1;lcl|JAHRHJ020002230.1_cds_KAH9292830.1_43047_lcl|JAHRHJ020002230.1_cds_KAH9292830.1_43047_1;lcl|JAHRHJ020002230.1_cds_KAH9292831.1_43048_lcl|JAHRHJ020002230.1_cds_KAH9292831.1_43048_1;lcl|JAHRHJ020002230.1_cds_KAH9292833.1_43050_lcl|JAHRHJ020002230.1_cds_KAH9292833.1_43050_1	
180	lcl|JAHRHJ020003181.1_cds_KAH9292319.1_43610_lcl|JAHRHJ020003181.1_cds_KAH9292319.1_43610_1;lcl|JAHRHJ020003182.1_cds_KAH9292313.1_43614_lcl|JAHRHJ020003182.1_cds_KAH9292313.1_43614_1;lcl|JAHRHJ020003182.1_cds_KAH9292314.1_43615_lcl|JAHRHJ020003182.1_cds_KAH9292314.1_43615_1	
181	lcl|JAHRHJ020003477.1_cds_KAH9291655.1_44062_lcl|JAHRHJ020003477.1_cds_KAH9291655.1_44062_1;lcl|JAHRHJ020003367.1_cds_KAH9291856.1_44069_lcl|JAHRHJ020003367.1_cds_KAH9291856.1_44069_1;lcl|JAHRHJ020003369.1_cds_KAH9291852.1_44073_lcl|JAHRHJ020003369.1_cds_KAH9291852.1_44073_1	
182	lcl|JAHRHJ020003491.1_cds_KAH9291618.1_44310_lcl|JAHRHJ020003491.1_cds_KAH9291618.1_44310_1;lcl|JAHRHJ020003494.1_cds_KAH9291616.1_44312_lcl|JAHRHJ020003494.1_cds_KAH9291616.1_44312_1;lcl|JAHRHJ020003494.1_cds_KAH9291614.1_44313_lcl|JAHRHJ020003494.1_cds_KAH9291614.1_44313_1	
183	lcl|JAHRHJ020003495.1_cds_KAH9291613.1_44315_lcl|JAHRHJ020003495.1_cds_KAH9291613.1_44315_1;lcl|JAHRHJ020003510.1_cds_KAH9291592.1_44317_lcl|JAHRHJ020003510.1_cds_KAH9291592.1_44317_1;lcl|JAHRHJ020003502.1_cds_KAH9291602.1_44321_lcl|JAHRHJ020003502.1_cds_KAH9291602.1_44321_1;lcl|JAHRHJ020003503.1_cds_KAH9291600.1_44323_lcl|JAHRHJ020003503.1_cds_KAH9291600.1_44323_1;lcl|JAHRHJ020003509.1_cds_KAH9291593.1_44327_lcl|JAHRHJ020003509.1_cds_KAH9291593.1_44327_1	
184	lcl|JAHRHJ020003660.1_cds_KAH9291366.1_44547_lcl|JAHRHJ020003660.1_cds_KAH9291366.1_44547_1;lcl|JAHRHJ020003662.1_cds_KAH9291364.1_44548_lcl|JAHRHJ020003662.1_cds_KAH9291364.1_44548_1;lcl|JAHRHJ020003669.1_cds_KAH9291356.1_44555_lcl|JAHRHJ020003669.1_cds_KAH9291356.1_44555_1	
