potentialBGC	protein_ids	Gene cluster gene accessions
117	lcl|NW_006239095.1_cds_XP_006354114.1_19979_lcl|NW_006239095.1_cds_XP_006354114.1_19979_1;lcl|NW_006239095.1_cds_XP_006354216.2_19980_lcl|NW_006239095.1_cds_XP_006354216.2_19980_1;lcl|NW_006239095.1_cds_XP_006354217.1_19981_lcl|NW_006239095.1_cds_XP_006354217.1_19981_1;lcl|NW_006239095.1_cds_XP_006354115.1_19982_lcl|NW_006239095.1_cds_XP_006354115.1_19982_1	XP_006354114.1;XP_006354115.1;XP_006354216.2;XP_006354217.1
118	lcl|NW_006239096.1_cds_XP_006354271.1_20165_lcl|NW_006239096.1_cds_XP_006354271.1_20165_1;lcl|NW_006239096.1_cds_XP_006354272.1_20166_lcl|NW_006239096.1_cds_XP_006354272.1_20166_1;lcl|NW_006239096.1_cds_XP_015167184.1_20168_lcl|NW_006239096.1_cds_XP_015167184.1_20168_1;lcl|NW_006239096.1_cds_XP_006354273.1_20169_lcl|NW_006239096.1_cds_XP_006354273.1_20169_1	XP_006354271.1;XP_006354272.1;XP_006354273.1;XP_015167184.1
119	lcl|NW_006239101.1_cds_XP_006354407.1_20360_lcl|NW_006239101.1_cds_XP_006354407.1_20360_1;lcl|NW_006239101.1_cds_XP_015167319.1_20361_lcl|NW_006239101.1_cds_XP_015167319.1_20361_1;lcl|NW_006239101.1_cds_XP_006354409.2_20362_lcl|NW_006239101.1_cds_XP_006354409.2_20362_1;lcl|NW_006239101.1_cds_XP_006354410.1_20363_lcl|NW_006239101.1_cds_XP_006354410.1_20363_1	XP_006354407.1;XP_006354409.2;XP_006354410.1;XP_015167319.1
120	lcl|NW_006239103.1_cds_XP_015167352.1_20556_lcl|NW_006239103.1_cds_XP_015167352.1_20556_1;lcl|NW_006239103.1_cds_XP_015167352.1_20556_lcl|NW_006239103.1_cds_XP_015167352.1_20556_2;lcl|NW_006239103.1_cds_XP_006354527.1_20557_lcl|NW_006239103.1_cds_XP_006354527.1_20557_1;lcl|NW_006239103.1_cds_XP_015167353.1_20558_lcl|NW_006239103.1_cds_XP_015167353.1_20558_1	XP_006354527.1;XP_015167352.1;XP_015167353.1
121	lcl|NW_006239104.1_cds_XP_015167420.1_20622_lcl|NW_006239104.1_cds_XP_015167420.1_20622_1;lcl|NW_006239104.1_cds_XP_015167421.1_20623_lcl|NW_006239104.1_cds_XP_015167421.1_20623_1;lcl|NW_006239104.1_cds_XP_015167425.1_20624_lcl|NW_006239104.1_cds_XP_015167425.1_20624_1;lcl|NW_006239104.1_cds_XP_015167423.1_20625_lcl|NW_006239104.1_cds_XP_015167423.1_20625_1	XP_015167420.1;XP_015167421.1;XP_015167423.1;XP_015167425.1
122	lcl|NW_006239104.1_cds_XP_006354607.1_20651_lcl|NW_006239104.1_cds_XP_006354607.1_20651_1;lcl|NW_006239104.1_cds_XP_006354609.1_20652_lcl|NW_006239104.1_cds_XP_006354609.1_20652_1;lcl|NW_006239104.1_cds_XP_006354610.1_20653_lcl|NW_006239104.1_cds_XP_006354610.1_20653_1	XP_006354607.1;XP_006354609.1;XP_006354610.1
123	lcl|NW_006239107.1_cds_XP_006354799.1_20899_lcl|NW_006239107.1_cds_XP_006354799.1_20899_1;lcl|NW_006239107.1_cds_XP_006354800.1_20900_lcl|NW_006239107.1_cds_XP_006354800.1_20900_1;lcl|NW_006239107.1_cds_XP_006354833.1_20901_lcl|NW_006239107.1_cds_XP_006354833.1_20901_1	XP_006354799.1;XP_006354800.1;XP_006354833.1
124	lcl|NW_006239109.1_cds_XP_006354857.1_20956_lcl|NW_006239109.1_cds_XP_006354857.1_20956_1;lcl|NW_006239109.1_cds_XP_015167552.1_20957_lcl|NW_006239109.1_cds_XP_015167552.1_20957_1;lcl|NW_006239109.1_cds_XP_006354948.2_20958_lcl|NW_006239109.1_cds_XP_006354948.2_20958_1	XP_006354857.1;XP_006354948.2;XP_015167552.1
125	lcl|NW_006239109.1_cds_XP_006354869.1_20970_lcl|NW_006239109.1_cds_XP_006354869.1_20970_1;lcl|NW_006239109.1_cds_XP_006354949.1_20971_lcl|NW_006239109.1_cds_XP_006354949.1_20971_1;lcl|NW_006239109.1_cds_XP_006354870.1_20972_lcl|NW_006239109.1_cds_XP_006354870.1_20972_1	XP_006354869.1;XP_006354870.1;XP_006354949.1
126	lcl|NW_006239109.1_cds_XP_006354903.1_21015_lcl|NW_006239109.1_cds_XP_006354903.1_21015_1;lcl|NW_006239109.1_cds_XP_006354904.1_21017_lcl|NW_006239109.1_cds_XP_006354904.1_21017_1;lcl|NW_006239109.1_cds_XP_006354905.1_21018_lcl|NW_006239109.1_cds_XP_006354905.1_21018_1	XP_006354903.1;XP_006354904.1;XP_006354905.1
127	lcl|NW_006239115.1_cds_XP_006355136.1_21322_lcl|NW_006239115.1_cds_XP_006355136.1_21322_1;lcl|NW_006239115.1_cds_XP_006355161.1_21323_lcl|NW_006239115.1_cds_XP_006355161.1_21323_1;lcl|NW_006239115.1_cds_XP_006355137.1_21325_lcl|NW_006239115.1_cds_XP_006355137.1_21325_1	XP_006355136.1;XP_006355137.1;XP_006355161.1
128	lcl|NW_006239126.1_cds_XP_006355423.1_21715_lcl|NW_006239126.1_cds_XP_006355423.1_21715_1;lcl|NW_006239126.1_cds_XP_006355422.1_21716_lcl|NW_006239126.1_cds_XP_006355422.1_21716_1;lcl|NW_006239126.1_cds_XP_006355510.1_21717_lcl|NW_006239126.1_cds_XP_006355510.1_21717_1;lcl|NW_006239126.1_cds_XP_006355425.1_21718_lcl|NW_006239126.1_cds_XP_006355425.1_21718_1	XP_006355422.1;XP_006355423.1;XP_006355425.1;XP_006355510.1
129	lcl|NW_006239127.1_cds_XP_006355554.1_21886_lcl|NW_006239127.1_cds_XP_006355554.1_21886_1;lcl|NW_006239127.1_cds_XP_015167936.1_21887_lcl|NW_006239127.1_cds_XP_015167936.1_21887_1;lcl|NW_006239127.1_cds_XP_015167937.1_21888_lcl|NW_006239127.1_cds_XP_015167937.1_21888_1;lcl|NW_006239127.1_cds_XP_006355619.1_21889_lcl|NW_006239127.1_cds_XP_006355619.1_21889_1;lcl|NW_006239127.1_cds_XP_006355557.1_21890_lcl|NW_006239127.1_cds_XP_006355557.1_21890_1	XP_006355554.1;XP_006355557.1;XP_006355619.1;XP_015167936.1;XP_015167937.1
130	lcl|NW_006239128.1_cds_XP_006355678.1_22021_lcl|NW_006239128.1_cds_XP_006355678.1_22021_1;lcl|NW_006239128.1_cds_XP_006355680.1_22022_lcl|NW_006239128.1_cds_XP_006355680.1_22022_1;lcl|NW_006239128.1_cds_XP_015167981.1_22023_lcl|NW_006239128.1_cds_XP_015167981.1_22023_1;lcl|NW_006239128.1_cds_XP_006355679.1_22024_lcl|NW_006239128.1_cds_XP_006355679.1_22024_1	XP_006355678.1;XP_006355679.1;XP_006355680.1;XP_015167981.1
131	lcl|NW_006239128.1_cds_XP_006355697.1_22048_lcl|NW_006239128.1_cds_XP_006355697.1_22048_1;lcl|NW_006239128.1_cds_XP_006355698.1_22049_lcl|NW_006239128.1_cds_XP_006355698.1_22049_1;lcl|NW_006239128.1_cds_XP_006355699.1_22050_lcl|NW_006239128.1_cds_XP_006355699.1_22050_1;lcl|NW_006239128.1_cds_XP_006355750.1_22051_lcl|NW_006239128.1_cds_XP_006355750.1_22051_1	XP_006355697.1;XP_006355698.1;XP_006355699.1;XP_006355750.1
132	lcl|NW_006239129.1_cds_XP_015167993.1_22123_lcl|NW_006239129.1_cds_XP_015167993.1_22123_1;lcl|NW_006239129.1_cds_XP_015167994.1_22124_lcl|NW_006239129.1_cds_XP_015167994.1_22124_1;lcl|NW_006239129.1_cds_XP_015167995.1_22125_lcl|NW_006239129.1_cds_XP_015167995.1_22125_1;lcl|NW_006239129.1_cds_XP_006355762.1_22126_lcl|NW_006239129.1_cds_XP_006355762.1_22126_1;lcl|NW_006239130.1_cds_XP_006355763.1_22129_lcl|NW_006239130.1_cds_XP_006355763.1_22129_1;lcl|NW_006239130.1_cds_XP_006355764.1_22130_lcl|NW_006239130.1_cds_XP_006355764.1_22130_1	XP_006355762.1;XP_006355763.1;XP_006355764.1;XP_015167993.1;XP_015167994.1;XP_015167995.1
133	lcl|NW_006239132.1_cds_NP_001275357.1_22147_lcl|NW_006239132.1_cds_NP_001275357.1_22147_1;lcl|NW_006239132.1_cds_NP_001275169.1_22148_lcl|NW_006239132.1_cds_NP_001275169.1_22148_1;lcl|NW_006239132.1_cds_XP_015168007.1_22149_lcl|NW_006239132.1_cds_XP_015168007.1_22149_1;lcl|NW_006239132.1_cds_XP_006355847.2_22153_lcl|NW_006239132.1_cds_XP_006355847.2_22153_1;lcl|NW_006239132.1_cds_XP_006355776.1_22154_lcl|NW_006239132.1_cds_XP_006355776.1_22154_1;lcl|NW_006239132.1_cds_XP_006355777.1_22155_lcl|NW_006239132.1_cds_XP_006355777.1_22155_1	NP_001275169.1;NP_001275357.1;XP_006355776.1;XP_006355777.1;XP_006355847.2;XP_015168007.1
134	lcl|NW_006239140.1_cds_XP_006356248.1_22741_lcl|NW_006239140.1_cds_XP_006356248.1_22741_1;lcl|NW_006239140.1_cds_XP_015168247.1_22743_lcl|NW_006239140.1_cds_XP_015168247.1_22743_1;lcl|NW_006239140.1_cds_XP_015168237.1_22744_lcl|NW_006239140.1_cds_XP_015168237.1_22744_1	XP_006356248.1;XP_015168237.1;XP_015168247.1
135	lcl|NW_006239143.1_cds_XP_006356401.1_22925_lcl|NW_006239143.1_cds_XP_006356401.1_22925_1;lcl|NW_006239143.1_cds_XP_015168316.1_22926_lcl|NW_006239143.1_cds_XP_015168316.1_22926_1;lcl|NW_006239143.1_cds_XP_006356403.1_22927_lcl|NW_006239143.1_cds_XP_006356403.1_22927_1;lcl|NW_006239143.1_cds_XP_006356402.1_22928_lcl|NW_006239143.1_cds_XP_006356402.1_22928_1;lcl|NW_006239143.1_cds_XP_006356443.1_22929_lcl|NW_006239143.1_cds_XP_006356443.1_22929_1;lcl|NW_006239143.1_cds_XP_006356444.1_22930_lcl|NW_006239143.1_cds_XP_006356444.1_22930_1;lcl|NW_006239143.1_cds_XP_015168335.1_22931_lcl|NW_006239143.1_cds_XP_015168335.1_22931_1	XP_006356401.1;XP_006356402.1;XP_006356403.1;XP_006356443.1;XP_006356444.1;XP_015168316.1;XP_015168335.1
136	lcl|NW_006239144.1_cds_XP_006356453.1_23016_lcl|NW_006239144.1_cds_XP_006356453.1_23016_1;lcl|NW_006239145.1_cds_XP_015168365.1_23017_lcl|NW_006239145.1_cds_XP_015168365.1_23017_1;lcl|NW_006239145.1_cds_XP_006356483.1_23018_lcl|NW_006239145.1_cds_XP_006356483.1_23018_1	XP_006356453.1;XP_006356483.1;XP_015168365.1
137	lcl|NW_006239147.1_cds_XP_006356565.1_23147_lcl|NW_006239147.1_cds_XP_006356565.1_23147_1;lcl|NW_006239147.1_cds_XP_006356566.1_23148_lcl|NW_006239147.1_cds_XP_006356566.1_23148_1;lcl|NW_006239147.1_cds_XP_006356520.1_23149_lcl|NW_006239147.1_cds_XP_006356520.1_23149_1;lcl|NW_006239147.1_cds_XP_006356521.1_23150_lcl|NW_006239147.1_cds_XP_006356521.1_23150_1	XP_006356520.1;XP_006356521.1;XP_006356565.1;XP_006356566.1
138	lcl|NW_006239164.1_cds_XP_006357097.1_23829_lcl|NW_006239164.1_cds_XP_006357097.1_23829_1;lcl|NW_006239164.1_cds_XP_006357098.1_23830_lcl|NW_006239164.1_cds_XP_006357098.1_23830_1;lcl|NW_006239164.1_cds_XP_006357099.2_23831_lcl|NW_006239164.1_cds_XP_006357099.2_23831_1;lcl|NW_006239164.1_cds_XP_006357100.1_23832_lcl|NW_006239164.1_cds_XP_006357100.1_23832_1;lcl|NW_006239164.1_cds_XP_015168727.1_23833_lcl|NW_006239164.1_cds_XP_015168727.1_23833_1;lcl|NW_006239164.1_cds_XP_006357047.1_23834_lcl|NW_006239164.1_cds_XP_006357047.1_23834_1	XP_006357047.1;XP_006357097.1;XP_006357098.1;XP_006357099.2;XP_006357100.1;XP_015168727.1
139	lcl|NW_006239165.1_cds_XP_006357198.1_23912_lcl|NW_006239165.1_cds_XP_006357198.1_23912_1;lcl|NW_006239165.1_cds_XP_006357120.1_23913_lcl|NW_006239165.1_cds_XP_006357120.1_23913_1;lcl|NW_006239165.1_cds_XP_006357121.1_23914_lcl|NW_006239165.1_cds_XP_006357121.1_23914_1;lcl|NW_006239165.1_cds_XP_006357122.1_23915_lcl|NW_006239165.1_cds_XP_006357122.1_23915_1;lcl|NW_006239165.1_cds_NP_001275154.1_23916_lcl|NW_006239165.1_cds_NP_001275154.1_23916_1	NP_001275154.1;XP_006357120.1;XP_006357121.1;XP_006357122.1;XP_006357198.1
140	lcl|NW_006239165.1_cds_XP_006357140.1_23939_lcl|NW_006239165.1_cds_XP_006357140.1_23939_1;lcl|NW_006239165.1_cds_XP_006357199.1_23940_lcl|NW_006239165.1_cds_XP_006357199.1_23940_1;lcl|NW_006239165.1_cds_XP_006357141.1_23941_lcl|NW_006239165.1_cds_XP_006357141.1_23941_1	XP_006357140.1;XP_006357141.1;XP_006357199.1
141	lcl|NW_006239166.1_cds_XP_006357213.1_24030_lcl|NW_006239166.1_cds_XP_006357213.1_24030_1;lcl|NW_006239166.1_cds_XP_006357277.1_24031_lcl|NW_006239166.1_cds_XP_006357277.1_24031_1;lcl|NW_006239166.1_cds_XP_006357214.1_24038_lcl|NW_006239166.1_cds_XP_006357214.1_24038_1;lcl|NW_006239166.1_cds_XP_006357215.1_24039_lcl|NW_006239166.1_cds_XP_006357215.1_24039_1	XP_006357213.1;XP_006357214.1;XP_006357215.1;XP_006357277.1
142	lcl|NW_006239166.1_cds_XP_006357260.1_24106_lcl|NW_006239166.1_cds_XP_006357260.1_24106_1;lcl|NW_006239166.1_cds_XP_006357287.1_24107_lcl|NW_006239166.1_cds_XP_006357287.1_24107_1;lcl|NW_006239166.1_cds_XP_006357288.1_24108_lcl|NW_006239166.1_cds_XP_006357288.1_24108_1	XP_006357260.1;XP_006357287.1;XP_006357288.1
143	lcl|NW_006239169.1_cds_XP_006357459.1_24222_lcl|NW_006239169.1_cds_XP_006357459.1_24222_1;lcl|NW_006239169.1_cds_XP_006357366.1_24223_lcl|NW_006239169.1_cds_XP_006357366.1_24223_1;lcl|NW_006239169.1_cds_XP_006357367.1_24226_lcl|NW_006239169.1_cds_XP_006357367.1_24226_1	XP_006357366.1;XP_006357367.1;XP_006357459.1
144	lcl|NW_006239172.1_cds_XP_006357625.2_24492_lcl|NW_006239172.1_cds_XP_006357625.2_24492_1;lcl|NW_006239172.1_cds_XP_006357599.1_24493_lcl|NW_006239172.1_cds_XP_006357599.1_24493_1;lcl|NW_006239172.1_cds_XP_006357600.1_24494_lcl|NW_006239172.1_cds_XP_006357600.1_24494_1	XP_006357599.1;XP_006357600.1;XP_006357625.2
145	lcl|NW_006239173.1_cds_XP_006357690.1_24607_lcl|NW_006239173.1_cds_XP_006357690.1_24607_1;lcl|NW_006239173.1_cds_XP_015168996.1_24608_lcl|NW_006239173.1_cds_XP_015168996.1_24608_1;lcl|NW_006239173.1_cds_XP_015168994.1_24609_lcl|NW_006239173.1_cds_XP_015168994.1_24609_1	XP_006357690.1;XP_015168994.1;XP_015168996.1
146	lcl|NW_006239176.1_cds_XP_015169038.1_24647_lcl|NW_006239176.1_cds_XP_015169038.1_24647_1;lcl|NW_006239176.1_cds_XP_015169039.1_24648_lcl|NW_006239176.1_cds_XP_015169039.1_24648_1;lcl|NW_006239176.1_cds_XP_015169040.1_24649_lcl|NW_006239176.1_cds_XP_015169040.1_24649_1;lcl|NW_006239177.1_cds_XP_006357724.1_24650_lcl|NW_006239177.1_cds_XP_006357724.1_24650_1	XP_006357724.1;XP_015169038.1;XP_015169039.1;XP_015169040.1
147	lcl|NW_006239181.1_cds_XP_006357853.1_24847_lcl|NW_006239181.1_cds_XP_006357853.1_24847_1;lcl|NW_006239181.1_cds_XP_006357855.1_24849_lcl|NW_006239181.1_cds_XP_006357855.1_24849_1;lcl|NW_006239181.1_cds_XP_006357856.1_24850_lcl|NW_006239181.1_cds_XP_006357856.1_24850_1	XP_006357853.1;XP_006357855.1;XP_006357856.1
148	lcl|NW_006239192.1_cds_XP_006358233.1_25353_lcl|NW_006239192.1_cds_XP_006358233.1_25353_1;lcl|NW_006239192.1_cds_XP_006358234.1_25354_lcl|NW_006239192.1_cds_XP_006358234.1_25354_1;lcl|NW_006239192.1_cds_XP_015169343.1_25355_lcl|NW_006239192.1_cds_XP_015169343.1_25355_1	XP_006358233.1;XP_006358234.1;XP_015169343.1
149	lcl|NW_006239196.1_cds_XP_006358445.1_25613_lcl|NW_006239196.1_cds_XP_006358445.1_25613_1;lcl|NW_006239197.1_cds_XP_006358459.1_25615_lcl|NW_006239197.1_cds_XP_006358459.1_25615_1;lcl|NW_006239197.1_cds_XP_006358559.1_25616_lcl|NW_006239197.1_cds_XP_006358559.1_25616_1	XP_006358445.1;XP_006358459.1;XP_006358559.1
150	lcl|NW_006239197.1_cds_XP_006358477.1_25640_lcl|NW_006239197.1_cds_XP_006358477.1_25640_1;lcl|NW_006239197.1_cds_XP_006358479.1_25641_lcl|NW_006239197.1_cds_XP_006358479.1_25641_1;lcl|NW_006239197.1_cds_XP_006358562.1_25643_lcl|NW_006239197.1_cds_XP_006358562.1_25643_1	XP_006358477.1;XP_006358479.1;XP_006358562.1
151	lcl|NW_006239197.1_cds_XP_015169427.1_25712_lcl|NW_006239197.1_cds_XP_015169427.1_25712_1;lcl|NW_006239197.1_cds_NP_001275171.1_25713_lcl|NW_006239197.1_cds_NP_001275171.1_25713_1;lcl|NW_006239197.1_cds_NP_001275171.1_25713_lcl|NW_006239197.1_cds_NP_001275171.1_25713_2;lcl|NW_006239197.1_cds_XP_015169423.1_25714_lcl|NW_006239197.1_cds_XP_015169423.1_25714_1;lcl|NW_006239197.1_cds_XP_006358531.1_25715_lcl|NW_006239197.1_cds_XP_006358531.1_25715_1;lcl|NW_006239197.1_cds_XP_006358532.1_25716_lcl|NW_006239197.1_cds_XP_006358532.1_25716_1	NP_001275171.1;XP_006358531.1;XP_006358532.1;XP_015169423.1;XP_015169427.1
152	lcl|NW_006239201.1_cds_XP_015169567.1_25912_lcl|NW_006239201.1_cds_XP_015169567.1_25912_1;lcl|NW_006239201.1_cds_XP_006358693.1_25913_lcl|NW_006239201.1_cds_XP_006358693.1_25913_1;lcl|NW_006239201.1_cds_XP_015169543.1_25914_lcl|NW_006239201.1_cds_XP_015169543.1_25914_1	XP_006358693.1;XP_015169543.1;XP_015169567.1
153	lcl|NW_006239205.1_cds_XP_006358766.1_26025_lcl|NW_006239205.1_cds_XP_006358766.1_26025_1;lcl|NW_006239205.1_cds_XP_006358768.1_26026_lcl|NW_006239205.1_cds_XP_006358768.1_26026_1;lcl|NW_006239205.1_cds_XP_006358770.1_26027_lcl|NW_006239205.1_cds_XP_006358770.1_26027_1	XP_006358766.1;XP_006358768.1;XP_006358770.1
154	lcl|NW_006239206.1_cds_XP_006358852.1_26121_lcl|NW_006239206.1_cds_XP_006358852.1_26121_1;lcl|NW_006239206.1_cds_XP_006358853.1_26122_lcl|NW_006239206.1_cds_XP_006358853.1_26122_1;lcl|NW_006239206.1_cds_XP_006358854.1_26123_lcl|NW_006239206.1_cds_XP_006358854.1_26123_1;lcl|NW_006239206.1_cds_XP_006358855.1_26125_lcl|NW_006239206.1_cds_XP_006358855.1_26125_1	XP_006358852.1;XP_006358853.1;XP_006358854.1;XP_006358855.1
155	lcl|NW_006239206.1_cds_XP_006358867.1_26143_lcl|NW_006239206.1_cds_XP_006358867.1_26143_1;lcl|NW_006239206.1_cds_XP_006358868.1_26144_lcl|NW_006239206.1_cds_XP_006358868.1_26144_1;lcl|NW_006239206.1_cds_XP_006358869.1_26145_lcl|NW_006239206.1_cds_XP_006358869.1_26145_1	XP_006358867.1;XP_006358868.1;XP_006358869.1
156	lcl|NW_006239206.1_cds_XP_006358874.1_26152_lcl|NW_006239206.1_cds_XP_006358874.1_26152_1;lcl|NW_006239206.1_cds_XP_015169642.1_26153_lcl|NW_006239206.1_cds_XP_015169642.1_26153_1;lcl|NW_006239206.1_cds_XP_015169643.1_26154_lcl|NW_006239206.1_cds_XP_015169643.1_26154_1	XP_006358874.1;XP_015169642.1;XP_015169643.1
157	lcl|NW_006239207.1_cds_XP_015169649.1_26264_lcl|NW_006239207.1_cds_XP_015169649.1_26264_1;lcl|NW_006239207.1_cds_XP_015169650.1_26265_lcl|NW_006239207.1_cds_XP_015169650.1_26265_1;lcl|NW_006239207.1_cds_XP_006358983.1_26266_lcl|NW_006239207.1_cds_XP_006358983.1_26266_1;lcl|NW_006239207.1_cds_XP_015169670.1_26267_lcl|NW_006239207.1_cds_XP_015169670.1_26267_1	XP_006358983.1;XP_015169649.1;XP_015169650.1;XP_015169670.1
158	lcl|NW_006239208.1_cds_XP_006359041.1_26349_lcl|NW_006239208.1_cds_XP_006359041.1_26349_1;lcl|NW_006239208.1_cds_XP_006359043.1_26352_lcl|NW_006239208.1_cds_XP_006359043.1_26352_1;lcl|NW_006239208.1_cds_NP_001275184.1_26353_lcl|NW_006239208.1_cds_NP_001275184.1_26353_1;lcl|NW_006239208.1_cds_XP_006359045.1_26354_lcl|NW_006239208.1_cds_XP_006359045.1_26354_1;lcl|NW_006239208.1_cds_XP_006359060.1_26355_lcl|NW_006239208.1_cds_XP_006359060.1_26355_1	NP_001275184.1;XP_006359041.1;XP_006359043.1;XP_006359045.1;XP_006359060.1
159	lcl|NW_006239211.1_cds_XP_015169744.1_26419_lcl|NW_006239211.1_cds_XP_015169744.1_26419_1;lcl|NW_006239211.1_cds_XP_015169745.1_26420_lcl|NW_006239211.1_cds_XP_015169745.1_26420_1;lcl|NW_006239211.1_cds_XP_006359101.1_26421_lcl|NW_006239211.1_cds_XP_006359101.1_26421_1;lcl|NW_006239211.1_cds_XP_006359102.1_26422_lcl|NW_006239211.1_cds_XP_006359102.1_26422_1;lcl|NW_006239211.1_cds_XP_006359103.1_26423_lcl|NW_006239211.1_cds_XP_006359103.1_26423_1;lcl|NW_006239212.1_cds_XP_006359109.1_26425_lcl|NW_006239212.1_cds_XP_006359109.1_26425_1	XP_006359101.1;XP_006359102.1;XP_006359103.1;XP_006359109.1;XP_015169744.1;XP_015169745.1
160	lcl|NW_006239212.1_cds_XP_006359176.2_26429_lcl|NW_006239212.1_cds_XP_006359176.2_26429_1;lcl|NW_006239212.1_cds_XP_006359112.1_26431_lcl|NW_006239212.1_cds_XP_006359112.1_26431_1;lcl|NW_006239212.1_cds_XP_006359114.1_26433_lcl|NW_006239212.1_cds_XP_006359114.1_26433_1;lcl|NW_006239212.1_cds_XP_006359115.1_26434_lcl|NW_006239212.1_cds_XP_006359115.1_26434_1;lcl|NW_006239212.1_cds_XP_006359116.1_26435_lcl|NW_006239212.1_cds_XP_006359116.1_26435_1	XP_006359112.1;XP_006359114.1;XP_006359115.1;XP_006359116.1;XP_006359176.2
161	lcl|NW_006239217.1_cds_XP_015169818.1_26646_lcl|NW_006239217.1_cds_XP_015169818.1_26646_1;lcl|NW_006239217.1_cds_XP_015169819.1_26647_lcl|NW_006239217.1_cds_XP_015169819.1_26647_1;lcl|NW_006239217.1_cds_XP_015169825.1_26648_lcl|NW_006239217.1_cds_XP_015169825.1_26648_1;lcl|NW_006239217.1_cds_XP_006359361.1_26649_lcl|NW_006239217.1_cds_XP_006359361.1_26649_1	XP_006359361.1;XP_015169818.1;XP_015169819.1;XP_015169825.1
162	lcl|NW_006239220.1_cds_XP_006359460.1_26845_lcl|NW_006239220.1_cds_XP_006359460.1_26845_1;lcl|NW_006239220.1_cds_XP_006359461.1_26846_lcl|NW_006239220.1_cds_XP_006359461.1_26846_1;lcl|NW_006239220.1_cds_XP_015169905.1_26847_lcl|NW_006239220.1_cds_XP_015169905.1_26847_1;lcl|NW_006239220.1_cds_XP_015169913.1_26848_lcl|NW_006239220.1_cds_XP_015169913.1_26848_1;lcl|NW_006239220.1_cds_XP_006359483.1_26849_lcl|NW_006239220.1_cds_XP_006359483.1_26849_1	XP_006359460.1;XP_006359461.1;XP_006359483.1;XP_015169905.1;XP_015169913.1
163	lcl|NW_006239221.1_cds_XP_006359511.1_26909_lcl|NW_006239221.1_cds_XP_006359511.1_26909_1;lcl|NW_006239221.1_cds_XP_006359512.1_26910_lcl|NW_006239221.1_cds_XP_006359512.1_26910_1;lcl|NW_006239221.1_cds_XP_006359513.1_26911_lcl|NW_006239221.1_cds_XP_006359513.1_26911_1	XP_006359511.1;XP_006359512.1;XP_006359513.1
164	lcl|NW_006239221.1_cds_XP_006359517.1_26914_lcl|NW_006239221.1_cds_XP_006359517.1_26914_1;lcl|NW_006239221.1_cds_XP_006359516.1_26915_lcl|NW_006239221.1_cds_XP_006359516.1_26915_1;lcl|NW_006239221.1_cds_XP_015169923.1_26916_lcl|NW_006239221.1_cds_XP_015169923.1_26916_1;lcl|NW_006239221.1_cds_XP_006359544.1_26917_lcl|NW_006239221.1_cds_XP_006359544.1_26917_1	XP_006359516.1;XP_006359517.1;XP_006359544.1;XP_015169923.1
165	lcl|NW_006239227.1_cds_XP_015170010.1_27147_lcl|NW_006239227.1_cds_XP_015170010.1_27147_1;lcl|NW_006239227.1_cds_XP_015170018.1_27148_lcl|NW_006239227.1_cds_XP_015170018.1_27148_1;lcl|NW_006239227.1_cds_XP_006359722.1_27149_lcl|NW_006239227.1_cds_XP_006359722.1_27149_1	XP_006359722.1;XP_015170010.1;XP_015170018.1
166	lcl|NW_006239228.1_cds_XP_006359747.1_27181_lcl|NW_006239228.1_cds_XP_006359747.1_27181_1;lcl|NW_006239228.1_cds_XP_006359774.1_27182_lcl|NW_006239228.1_cds_XP_006359774.1_27182_1;lcl|NW_006239228.1_cds_XP_006359749.1_27183_lcl|NW_006239228.1_cds_XP_006359749.1_27183_2	XP_006359747.1;XP_006359749.1;XP_006359774.1
167	lcl|NW_006239229.1_cds_XP_006359784.1_27221_lcl|NW_006239229.1_cds_XP_006359784.1_27221_1;lcl|NW_006239229.1_cds_XP_015170034.1_27222_lcl|NW_006239229.1_cds_XP_015170034.1_27222_1;lcl|NW_006239229.1_cds_XP_015170035.1_27223_lcl|NW_006239229.1_cds_XP_015170035.1_27223_1	XP_006359784.1;XP_015170034.1;XP_015170035.1
168	lcl|NW_006239229.1_cds_XP_006359795.1_27232_lcl|NW_006239229.1_cds_XP_006359795.1_27232_1;lcl|NW_006239229.1_cds_XP_006359790.1_27233_lcl|NW_006239229.1_cds_XP_006359790.1_27233_1;lcl|NW_006239230.1_cds_XP_006359803.1_27234_lcl|NW_006239230.1_cds_XP_006359803.1_27234_1	XP_006359790.1;XP_006359795.1;XP_006359803.1
169	lcl|NW_006239232.1_cds_XP_006359931.1_27351_lcl|NW_006239232.1_cds_XP_006359931.1_27351_1;lcl|NW_006239232.1_cds_XP_006359893.1_27352_lcl|NW_006239232.1_cds_XP_006359893.1_27352_1;lcl|NW_006239232.1_cds_XP_006359894.1_27353_lcl|NW_006239232.1_cds_XP_006359894.1_27353_1;lcl|NW_006239232.1_cds_XP_006359897.1_27354_lcl|NW_006239232.1_cds_XP_006359897.1_27354_1;lcl|NW_006239232.1_cds_XP_006359899.1_27355_lcl|NW_006239232.1_cds_XP_006359899.1_27355_1	XP_006359893.1;XP_006359894.1;XP_006359897.1;XP_006359899.1;XP_006359931.1
