potentialBGC	protein_ids	Gene cluster gene accessions
121	lcl|NC_063264.1_cds_XP_015577038.1_28190_lcl|NC_063264.1_cds_XP_015577038.1_28190_1;lcl|NC_063264.1_cds_XP_015577025.1_28191_lcl|NC_063264.1_cds_XP_015577025.1_28191_1;lcl|NC_063264.1_cds_XP_002522745.1_28192_lcl|NC_063264.1_cds_XP_002522745.1_28192_1;lcl|NC_063264.1_cds_XP_002522743.1_28193_lcl|NC_063264.1_cds_XP_002522743.1_28193_1	XP_002522743.1;XP_002522745.1;XP_015577025.1;XP_015577038.1
122	lcl|NC_063264.1_cds_XP_002522721.1_28218_lcl|NC_063264.1_cds_XP_002522721.1_28218_1;lcl|NC_063264.1_cds_XP_048235118.1_28219_lcl|NC_063264.1_cds_XP_048235118.1_28219_1;lcl|NC_063264.1_cds_XP_002533033.2_28220_lcl|NC_063264.1_cds_XP_002533033.2_28220_1	XP_002522721.1;XP_002533033.2;XP_048235118.1
123	lcl|NC_063264.1_cds_XP_048235675.1_28732_lcl|NC_063264.1_cds_XP_048235675.1_28732_1;lcl|NC_063264.1_cds_XP_002531359.2_28733_lcl|NC_063264.1_cds_XP_002531359.2_28733_1;lcl|NC_063264.1_cds_XP_048235676.1_28734_lcl|NC_063264.1_cds_XP_048235676.1_28734_1	XP_002531359.2;XP_048235675.1;XP_048235676.1
124	lcl|NC_063264.1_cds_XP_048235135.1_28799_lcl|NC_063264.1_cds_XP_048235135.1_28799_1;lcl|NC_063264.1_cds_XP_002534246.2_28800_lcl|NC_063264.1_cds_XP_002534246.2_28800_1;lcl|NC_063264.1_cds_XP_002534245.1_28801_lcl|NC_063264.1_cds_XP_002534245.1_28801_1	XP_002534245.1;XP_002534246.2;XP_048235135.1
125	lcl|NC_063264.1_cds_XP_002530182.3_28832_lcl|NC_063264.1_cds_XP_002530182.3_28832_1;lcl|NC_063264.1_cds_XP_002530185.2_28833_lcl|NC_063264.1_cds_XP_002530185.2_28833_1;lcl|NC_063264.1_cds_XP_015581480.2_28834_lcl|NC_063264.1_cds_XP_015581480.2_28834_1	XP_002530182.3;XP_002530185.2;XP_015581480.2
126	lcl|NC_063264.1_cds_XP_002524543.2_29232_lcl|NC_063264.1_cds_XP_002524543.2_29232_1;lcl|NC_063264.1_cds_XP_048235726.1_29233_lcl|NC_063264.1_cds_XP_048235726.1_29233_1;lcl|NC_063264.1_cds_XP_015578064.2_29234_lcl|NC_063264.1_cds_XP_015578064.2_29234_1	XP_002524543.2;XP_015578064.2;XP_048235726.1
127	lcl|NC_063265.1_cds_XP_002520563.3_29462_lcl|NC_063265.1_cds_XP_002520563.3_29462_1;lcl|NC_063265.1_cds_XP_002520564.1_29463_lcl|NC_063265.1_cds_XP_002520564.1_29463_1;lcl|NC_063265.1_cds_XP_002520566.1_29464_lcl|NC_063265.1_cds_XP_002520566.1_29464_1	XP_002520563.3;XP_002520564.1;XP_002520566.1
128	lcl|NC_063265.1_cds_XP_002524010.1_30477_lcl|NC_063265.1_cds_XP_002524010.1_30477_1;lcl|NC_063265.1_cds_XP_048236247.1_30479_lcl|NC_063265.1_cds_XP_048236247.1_30479_1;lcl|NC_063265.1_cds_XP_048236247.1_30479_lcl|NC_063265.1_cds_XP_048236247.1_30479_2;lcl|NC_063265.1_cds_XP_002524007.2_30480_lcl|NC_063265.1_cds_XP_002524007.2_30480_1	XP_002524007.2;XP_002524010.1;XP_048236247.1
129	lcl|NC_063265.1_cds_XP_002512261.1_31015_lcl|NC_063265.1_cds_XP_002512261.1_31015_1;lcl|NC_063265.1_cds_XP_002512262.2_31016_lcl|NC_063265.1_cds_XP_002512262.2_31016_1;lcl|NC_063265.1_cds_XP_015570442.2_31017_lcl|NC_063265.1_cds_XP_015570442.2_31017_1	XP_002512261.1;XP_002512262.2;XP_015570442.2
130	lcl|NC_063265.1_cds_XP_002512323.1_31119_lcl|NC_063265.1_cds_XP_002512323.1_31119_1;lcl|NC_063265.1_cds_XP_048235772.1_31120_lcl|NC_063265.1_cds_XP_048235772.1_31120_1;lcl|NC_063265.1_cds_XP_002512324.1_31121_lcl|NC_063265.1_cds_XP_002512324.1_31121_1	XP_002512323.1;XP_002512324.1;XP_048235772.1
131	lcl|NC_063265.1_cds_XP_015570373.1_31428_lcl|NC_063265.1_cds_XP_015570373.1_31428_1;lcl|NC_063265.1_cds_XP_002512519.1_31429_lcl|NC_063265.1_cds_XP_002512519.1_31429_1;lcl|NC_063265.1_cds_XP_015570382.1_31430_lcl|NC_063265.1_cds_XP_015570382.1_31430_1	XP_002512519.1;XP_015570373.1;XP_015570382.1
132	lcl|NC_063265.1_cds_XP_002512560.3_31489_lcl|NC_063265.1_cds_XP_002512560.3_31489_1;lcl|NC_063265.1_cds_XP_048236153.1_31490_lcl|NC_063265.1_cds_XP_048236153.1_31490_1;lcl|NC_063265.1_cds_XP_002512564.2_31492_lcl|NC_063265.1_cds_XP_002512564.2_31492_1	XP_002512560.3;XP_002512564.2;XP_048236153.1
133	lcl|NC_063265.1_cds_XP_002519460.1_31997_lcl|NC_063265.1_cds_XP_002519460.1_31997_1;lcl|NC_063265.1_cds_XP_048236315.1_31998_lcl|NC_063265.1_cds_XP_048236315.1_31998_1;lcl|NC_063265.1_cds_XP_002519458.2_31999_lcl|NC_063265.1_cds_XP_002519458.2_31999_1	XP_002519458.2;XP_002519460.1;XP_048236315.1
134	lcl|NC_063265.1_cds_XP_002528575.2_32099_lcl|NC_063265.1_cds_XP_002528575.2_32099_1;lcl|NC_063265.1_cds_XP_015580487.1_32100_lcl|NC_063265.1_cds_XP_015580487.1_32100_1;lcl|NC_063265.1_cds_XP_048236319.1_32101_lcl|NC_063265.1_cds_XP_048236319.1_32101_1;lcl|NC_063265.1_cds_XP_048225905.1_32104_lcl|NC_063265.1_cds_XP_048225905.1_32104_1	XP_002528575.2;XP_015580487.1;XP_048225905.1;XP_048236319.1
135	lcl|NC_063265.1_cds_XP_002528728.1_32185_lcl|NC_063265.1_cds_XP_002528728.1_32185_1;lcl|NC_063265.1_cds_XP_002528731.2_32187_lcl|NC_063265.1_cds_XP_002528731.2_32187_1;lcl|NC_063265.1_cds_XP_002528732.2_32188_lcl|NC_063265.1_cds_XP_002528732.2_32188_1;lcl|NC_063265.1_cds_XP_002528733.1_32189_lcl|NC_063265.1_cds_XP_002528733.1_32189_1	XP_002528728.1;XP_002528731.2;XP_002528732.2;XP_002528733.1
136	lcl|NC_063265.1_cds_XP_015581685.2_32290_lcl|NC_063265.1_cds_XP_015581685.2_32290_1;lcl|NC_063265.1_cds_XP_048225826.1_32291_lcl|NC_063265.1_cds_XP_048225826.1_32291_1;lcl|NC_063265.1_cds_XP_015581462.3_32292_lcl|NC_063265.1_cds_XP_015581462.3_32292_1;lcl|NC_063265.1_cds_XP_015581465.2_32293_lcl|NC_063265.1_cds_XP_015581465.2_32293_1	XP_015581462.3;XP_015581465.2;XP_015581685.2;XP_048225826.1
137	lcl|NC_063265.1_cds_XP_025014000.2_32379_lcl|NC_063265.1_cds_XP_025014000.2_32379_1;lcl|NC_063265.1_cds_XP_048235941.1_32380_lcl|NC_063265.1_cds_XP_048235941.1_32380_1;lcl|NC_063265.1_cds_XP_015577799.2_32381_lcl|NC_063265.1_cds_XP_015577799.2_32381_1	XP_015577799.2;XP_025014000.2;XP_048235941.1
138	lcl|NC_063265.1_cds_XP_048235859.1_32479_lcl|NC_063265.1_cds_XP_048235859.1_32479_1;lcl|NC_063265.1_cds_XP_048235981.1_32480_lcl|NC_063265.1_cds_XP_048235981.1_32480_1;lcl|NC_063265.1_cds_XP_025015763.2_32481_lcl|NC_063265.1_cds_XP_025015763.2_32481_1;lcl|NC_063265.1_cds_XP_048236325.1_32482_lcl|NC_063265.1_cds_XP_048236325.1_32482_1	XP_025015763.2;XP_048235859.1;XP_048235981.1;XP_048236325.1
139	lcl|NC_063265.1_cds_XP_002527381.1_33060_lcl|NC_063265.1_cds_XP_002527381.1_33060_1;lcl|NC_063265.1_cds_XP_025014587.1_33061_lcl|NC_063265.1_cds_XP_025014587.1_33061_1;lcl|NC_063265.1_cds_XP_025014589.1_33062_lcl|NC_063265.1_cds_XP_025014589.1_33062_1;lcl|NC_063265.1_cds_XP_015579805.1_33063_lcl|NC_063265.1_cds_XP_015579805.1_33063_1;lcl|NC_063265.1_cds_XP_025014588.1_33064_lcl|NC_063265.1_cds_XP_025014588.1_33064_1;lcl|NC_063265.1_cds_XP_025014586.1_33065_lcl|NC_063265.1_cds_XP_025014586.1_33065_1;lcl|NC_063265.1_cds_XP_048225819.1_33066_lcl|NC_063265.1_cds_XP_048225819.1_33066_1	XP_002527381.1;XP_015579805.1;XP_025014586.1;XP_025014587.1;XP_025014588.1;XP_025014589.1;XP_048225819.1
